"area_familia","especialidad_sector","modalidad","fecha","razon_social","fecha_resolucion","canton","provincia","id_fact_oc_cp","id_razon_social","id_curso_perfil","id_fecha","dia","mes","tipo","curso_perfil","estado","tipo_razon_social","carga_horaria","costo","anio","num_cap_cer","total_ganancias","total_horas","prediction(porcentaje_asistencia)"
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","cuenca","azuay",1625.0,947.0,908.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",16.0,27.36,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","cuenca","azuay",1626.0,947.0,907.0,7.0,31.0,12.0,"curso","brigadas de primeros auxilios","calificado","operador de capacitación",8.0,13.68,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","cuenca","azuay",1627.0,947.0,910.0,7.0,31.0,12.0,"curso","prevención de trabajos en alturas","calificado","operador de capacitación",12.0,20.52,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","cuenca","azuay",1628.0,947.0,915.0,7.0,31.0,12.0,"curso","reglamento de seguridad y salud - organismos paritarios","calificado","operador de capacitación",8.0,13.68,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"educación y capacitación","idiomas","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1629.0,968.0,2823.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",600.0,4125.523809523807,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,2.525252525252525
"educación y capacitación","idiomas","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1630.0,968.0,2820.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",300.0,2062.761904761904,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,2.525252525252525
"educación y capacitación","idiomas","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1631.0,968.0,2821.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",300.0,2062.761904761904,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,2.525252525252525
"educación y capacitación","idiomas","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1632.0,968.0,2822.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",600.0,4125.523809523807,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,2.525252525252525
"forestal ecología y medio ambiente","MISSING","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1633.0,990.0,3373.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",96.0,2435.52,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"forestal ecología y medio ambiente","MISSING","virtual","31-12-2022","MISSING","MISSING","MISSING","MISSING",1634.0,990.0,3374.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",96.0,2781.12,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"electricidad y electrónica","electricidad domiciliaria","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1635.0,990.0,3387.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",64.0,869.76,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.125
"educación y capacitación","formación de instructores facilitadores monitores maestros guías formadores","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1636.0,990.0,3383.0,7.0,31.0,12.0,"curso","formación de formadores","calificado","operador de capacitación",64.0,1.92,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.9702651515151516
"educación y capacitación","formación de instructores facilitadores monitores maestros guías formadores","virtual","31-12-2022","MISSING","MISSING","MISSING","MISSING",1637.0,990.0,3384.0,7.0,31.0,12.0,"curso","formación de formadores","calificado","operador de capacitación",64.0,179.84,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.9702651515151516
"MISSING","MISSING","desconocida","31-12-2022","MISSING","MISSING","MISSING","MISSING",1638.0,990.0,5867.0,7.0,31.0,12.0,"perfil","gestión ambiental","calificado","operador de capacitación",6.0,250.0,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"forestal ecología y medio ambiente","MISSING","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1639.0,990.0,3368.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",64.0,869.76,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"forestal ecología y medio ambiente","MISSING","virtual","31-12-2022","MISSING","MISSING","MISSING","MISSING",1640.0,990.0,3369.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",64.0,179.84,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"forestal ecología y medio ambiente","MISSING","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1641.0,990.0,3366.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",64.0,869.76,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"forestal ecología y medio ambiente","MISSING","virtual","31-12-2022","MISSING","MISSING","MISSING","MISSING",1642.0,990.0,3367.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",64.0,179.84,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"forestal ecología y medio ambiente","MISSING","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1643.0,990.0,3371.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",64.0,869.76,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"forestal ecología y medio ambiente","MISSING","virtual","31-12-2022","MISSING","MISSING","MISSING","MISSING",1644.0,990.0,3372.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",64.0,179.84,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"MISSING","MISSING","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1645.0,990.0,3389.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",64.0,869.76,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"servicios socioculturales y a la comunidad","salud y medicina","presencial","31-12-2022","MISSING","MISSING","guayaquil","guayas",1646.0,1038.0,3037.0,7.0,31.0,12.0,"curso","limpieza y desinfección hospitalaria","calificado","operador de capacitación",120.0,2799.6,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,57.738095238095234
"MISSING","MISSING","desconocida","31-12-2022","MISSING","MISSING","MISSING","MISSING",1647.0,1058.0,5782.0,7.0,31.0,12.0,"perfil","formación de formadores","calificado","operador de capacitación",6.0,250.0,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"educación y capacitación","idiomas","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1654.0,1067.0,3443.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",180.0,1237.6571428571422,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,2.525252525252525
"educación y capacitación","idiomas","MISSING","31-12-2022","MISSING","MISSING","quito","pichincha",1655.0,1067.0,3444.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",180.0,9.0,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,2.525252525252525
"electricidad y electrónica","MISSING","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1656.0,1119.0,1389.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",40.0,760.8,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"MISSING","MISSING","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1657.0,1119.0,1393.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",40.0,760.8,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"tecnologías de la información y comunicación","software especializado","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1658.0,1119.0,1395.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",40.0,360.8,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.5345320102928102
"MISSING","MISSING","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1659.0,1157.0,477.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",40.0,760.8,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"alimentación gastronomía y turismo","MISSING","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1660.0,1209.0,411.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",20.0,528.8000000000001,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"alimentación gastronomía y turismo","MISSING","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1661.0,1209.0,412.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",20.0,210.0,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"alimentación gastronomía y turismo","MISSING","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1662.0,1209.0,413.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",8.0,528.72,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"alimentación gastronomía y turismo","MISSING","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1663.0,1209.0,414.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",8.0,760.96,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"alimentación gastronomía y turismo","MISSING","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1664.0,1209.0,423.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",24.0,528.72,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"alimentación gastronomía y turismo","MISSING","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1665.0,1209.0,424.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",24.0,761.04,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"alimentación gastronomía y turismo","MISSING","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1666.0,1209.0,439.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",8.0,528.72,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"alimentación gastronomía y turismo","MISSING","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1667.0,1209.0,440.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",8.0,760.96,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"alimentación gastronomía y turismo","MISSING","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1668.0,1209.0,425.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",24.0,528.72,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"alimentación gastronomía y turismo","MISSING","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1669.0,1209.0,426.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",24.0,761.04,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"alimentación gastronomía y turismo","elaboración tecnología y producción de alimentos","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1670.0,1209.0,431.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",8.0,528.72,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.1262626262626262
"alimentación gastronomía y turismo","elaboración tecnología y producción de alimentos","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1671.0,1209.0,432.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",8.0,760.96,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.1262626262626262
"alimentación gastronomía y turismo","elaboración tecnología y producción de alimentos","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1672.0,1209.0,433.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",32.0,528.64,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.1262626262626262
"alimentación gastronomía y turismo","elaboración tecnología y producción de alimentos","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1673.0,1209.0,434.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",32.0,760.96,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.1262626262626262
"alimentación gastronomía y turismo","MISSING","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1674.0,1209.0,417.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",8.0,528.72,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"alimentación gastronomía y turismo","MISSING","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1675.0,1209.0,418.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",8.0,760.96,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"administración y legislación","gestión de la calidad","online","31-12-2022","MISSING","28-01-2022","quito","pichincha",1676.0,1237.0,343.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",40.0,275.03492063492047,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.8946635012386455
"procesos industriales","MISSING","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1677.0,1241.0,1524.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",400.0,132.0,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"MISSING","MISSING","desconocida","31-12-2022","MISSING","28-01-2022","quito","pichincha",1678.0,1248.0,5849.0,7.0,31.0,12.0,"perfil","formación de formadores","calificado","operador de capacitación",6.0,250.0,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"MISSING","MISSING","desconocida","31-12-2022","MISSING","28-01-2022","quito","pichincha",1679.0,1248.0,5814.0,7.0,31.0,12.0,"perfil",,"calificado","operador de capacitación",6.0,250.0,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"educación y capacitación","idiomas","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1683.0,1271.0,5450.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",180.0,5.4,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,2.525252525252525
"educación y capacitación","idiomas","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1684.0,1271.0,5451.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",360.0,10.8,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,2.525252525252525
"educación y capacitación","capacitación","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1685.0,1271.0,5452.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",260.0,7.8,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,27.97619047619048
"actividades de enseñanza","enseñanza","desconocida","31-12-2022","MISSING","MISSING","MISSING","MISSING",1686.0,1307.0,6138.0,7.0,31.0,12.0,"perfil","formación de formadores","calificado","operador de capacitación",6.0,250.0,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.1363636363636365
"administración y legislación","gestión del talento humano","online","31-12-2022","MISSING","MISSING","quito","pichincha",1687.0,1335.0,2945.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",20.0,137.51746031746023,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,13.727327276906806
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1697.0,1396.0,5462.0,7.0,31.0,12.0,"curso","fundamentos de la seguridad y salud en el trabajo","calificado","operador de capacitación",20.0,528.8000000000001,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"servicios socioculturales y a la comunidad","salud y medicina","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1698.0,1396.0,5465.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",40.0,528.8000000000001,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,57.738095238095234
"servicios socioculturales y a la comunidad","salud y medicina","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1699.0,1396.0,5471.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",48.0,875.04,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,57.738095238095234
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1700.0,1396.0,5475.0,7.0,31.0,12.0,"curso","prevención de trabajos en alturas","calificado","operador de capacitación",24.0,528.72,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"administración y legislación","administración contable y de costos","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1702.0,1414.0,26.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",60.0,412.5523809523807,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,5.6547451675931315
"procesos industriales","MISSING","presencial","31-12-2022","MISSING","MISSING","MISSING","pichincha",1703.0,1440.0,199.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",216.0,23.76,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"procesos industriales","MISSING","presencial","31-12-2022","MISSING","MISSING","MISSING","pichincha",1704.0,1440.0,200.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",216.0,4108.32,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"MISSING","MISSING","presencial","31-12-2022","MISSING","MISSING","MISSING","pichincha",1705.0,1440.0,198.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",92.0,7.36,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"MISSING","MISSING","presencial","31-12-2022","MISSING","MISSING","MISSING","pichincha",1706.0,1440.0,203.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",92.0,148.12,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"MISSING","MISSING","presencial","31-12-2022","MISSING","MISSING","MISSING","pichincha",1707.0,1440.0,201.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",92.0,1331.24,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"MISSING","MISSING","desconocida","31-12-2022","MISSING","MISSING","MISSING","pichincha",1708.0,1440.0,5648.0,7.0,31.0,12.0,"perfil",,"calificado","operador de capacitación",6.0,250.0,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"MISSING","MISSING","desconocida","31-12-2022","MISSING","MISSING","MISSING","pichincha",1709.0,1440.0,5647.0,7.0,31.0,12.0,"perfil",,"calificado","operador de capacitación",6.0,250.0,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"servicios socioculturales y a la comunidad","salud y medicina","presencial","31-12-2022","MISSING","MISSING","MISSING","guayas",1712.0,1563.0,3089.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",150.0,2170.5,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,57.738095238095234
"servicios socioculturales y a la comunidad","salud y medicina","presencial","31-12-2022","MISSING","MISSING","MISSING","guayas",1713.0,1563.0,3090.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",48.0,1259.52,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,57.738095238095234
"servicios socioculturales y a la comunidad","salud y medicina","presencial","31-12-2022","MISSING","MISSING","MISSING","guayas",1714.0,1563.0,3088.0,7.0,31.0,12.0,"curso","primeros auxilios","calificado","operador de capacitación",40.0,760.8,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,57.738095238095234
"servicios socioculturales y a la comunidad","salud y medicina","presencial","31-12-2022","MISSING","MISSING","MISSING","guayas",1715.0,1563.0,3091.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",32.0,760.96,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,57.738095238095234
"servicios socioculturales y a la comunidad","salud y medicina","online","31-12-2022","MISSING","MISSING","MISSING","guayas",1716.0,1563.0,3094.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",32.0,170.24,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,57.738095238095234
"servicios socioculturales y a la comunidad","salud y medicina","presencial","31-12-2022","MISSING","MISSING","MISSING","guayas",1717.0,1563.0,3092.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",48.0,140.16,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,57.738095238095234
"servicios socioculturales y a la comunidad","salud y medicina","online","31-12-2022","MISSING","MISSING","MISSING","guayas",1718.0,1563.0,3095.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",48.0,80.16,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,57.738095238095234
"tecnologías de la información y comunicación","software especializado","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1719.0,1564.0,3449.0,7.0,31.0,12.0,"curso","diseño gráfico","calificado","operador de capacitación",70.0,481.3111111111108,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.5345320102928102
"finanzas comercio y ventas","marketing y ventas","presencial","31-12-2022","MISSING","MISSING","quito","pichincha",1720.0,1564.0,3448.0,7.0,31.0,12.0,"curso","marketing digital","calificado","operador de capacitación",70.0,925.4,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,8.432358012144478
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1818.0,1615.0,2602.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",20.0,761.0,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1819.0,1615.0,2600.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",20.0,761.0,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1820.0,1615.0,2605.0,7.0,31.0,12.0,"curso","prevención de riesgos eléctricos","calificado","operador de capacitación",20.0,761.0,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1821.0,1615.0,2599.0,7.0,31.0,12.0,"curso","prevención de riesgos laborales","calificado","operador de capacitación",20.0,761.0,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1822.0,1615.0,2603.0,7.0,31.0,12.0,"curso","prevención de trabajos en alturas","calificado","operador de capacitación",20.0,761.0,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1823.0,1615.0,2601.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",20.0,761.0,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"administración y legislación","atención y servicios de oficina","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1824.0,1615.0,2598.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",20.0,1187.4,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.984849484073092
"administración y legislación","atención y servicios de oficina","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1825.0,1615.0,2597.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",20.0,1187.4,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.984849484073092
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1826.0,1615.0,2604.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",20.0,210.0,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,1.4805278403604765
"administración y legislación","gestión del talento humano","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1827.0,1624.0,487.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",40.0,1187.6,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,13.727327276906806
"administración y legislación","atención y servicios de oficina","presencial","31-12-2022","MISSING","MISSING","MISSING","MISSING",1828.0,1624.0,490.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",40.0,1187.6,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.984849484073092
"MISSING","MISSING","presencial","31-12-2022","MISSING","MISSING","guayaquil","guayas",1829.0,1644.0,47.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",359.0,4440.83,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"MISSING","MISSING","presencial","31-12-2022","MISSING","MISSING","guayaquil","guayas",1830.0,1644.0,48.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",359.0,5194.7300000000005,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"alimentación gastronomía y turismo","MISSING","presencial","31-12-2022","MISSING","MISSING","guayaquil","guayas",1831.0,1644.0,50.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",300.0,13332.0,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,6.944444444444445
"administración y legislación","administración contable y de costos","virtual","31-12-2022","MISSING","MISSING","MISSING","pichincha",1832.0,1730.0,2768.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",24.0,271.44,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,5.6547451675931315
"administración y legislación","atención y servicios de oficina","virtual","31-12-2022","MISSING","MISSING","MISSING","pichincha",1833.0,1730.0,2765.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",24.0,78.96000000000001,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.984849484073092
"administración y legislación","atención y servicios de oficina","virtual","31-12-2022","MISSING","MISSING","MISSING","pichincha",1834.0,1730.0,2781.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",40.0,271.2,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.984849484073092
"administración y legislación","administración general","desconocida","31-12-2022","MISSING","MISSING","MISSING","pichincha",1835.0,1730.0,10439.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",24.0,360.48,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,5.335761920429985
"administración y legislación","atención y servicios de oficina","virtual","31-12-2022","MISSING","MISSING","MISSING","pichincha",1836.0,1730.0,2766.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",24.0,89.03999999999999,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.984849484073092
"administración y legislación","atención y servicios de oficina","virtual","31-12-2022","MISSING","MISSING","MISSING","pichincha",1837.0,1730.0,2782.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",40.0,271.2,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.984849484073092
"tecnologías de la información y comunicación","programas de escritorio","virtual","31-12-2022","MISSING","MISSING","MISSING","pichincha",1838.0,1730.0,2767.0,7.0,31.0,12.0,"curso",,"calificado","operador de capacitación",40.0,34.4,2022.0,81.83363148479428,25420.02811227532,1872.6940966010734,0.4683375824828322
