"canton","provincia","id_fact_oc_rs","id_razon_social","id_fecha","dia","fecha","razon_social","estado","tipo_razon_social","fecha_resolucion","mes","anio","total_cursos","volumen_cap_cer","volumen_horas","prediction(volumen_ganancias)"
"MISSING","pichincha",283.0,6.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2022-0087",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"quito","pichincha",284.0,20.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2020-0394",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"quito","pichincha",285.0,20.0,2143.0,28.0,"28-02-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2020-0394",2.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"MISSING","el oro",286.0,24.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0103",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"latacunga","cotopaxi",292.0,79.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0108",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,690544.433015873
"guayaquil","guayas",294.0,125.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0116",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,123581.74
"MISSING","sin provincia",297.0,168.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0193",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"latacunga","cotopaxi",299.0,175.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0623",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,690544.433015873
"quito","pichincha",301.0,177.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0500",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"manta","manabi",302.0,182.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2022-0127",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,735124.4000000001
"guayaquil","guayas",305.0,222.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-ren-2022-0019",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,123581.74
"MISSING","el oro",306.0,226.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2020-0516",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"guayaquil","guayas",308.0,241.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-ren-2021-0032",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,123581.74
"quito","pichincha",309.0,249.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2022-0056",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"quito","pichincha",310.0,259.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2022-0172",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"guayaquil","guayas",311.0,261.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0567",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,123581.74
"quito","pichincha",314.0,295.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0655",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"quito","pichincha",315.0,295.0,2143.0,28.0,"28-02-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0655",2.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"quito","pichincha",316.0,298.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2020-0435",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"quito","pichincha",317.0,317.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0429",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"quito","pichincha",318.0,317.0,2143.0,28.0,"28-02-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0429",2.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"francisco de orellana","sin provincia",319.0,320.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2022-0147",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"samborondon","sin provincia",321.0,351.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-ren-2021-0036",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"santo domingo","santo domingo de los tsachilas",323.0,376.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0248",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,238288.48
"santo domingo","santo domingo de los tsachilas",324.0,376.0,2143.0,28.0,"28-02-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0248",2.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,238288.48
"quito","pichincha",325.0,381.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0123",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"quito","pichincha",326.0,381.0,2143.0,28.0,"28-02-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0123",2.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"daule","guayas",327.0,382.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0056",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"daule","guayas",328.0,382.0,2143.0,28.0,"28-02-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0056",2.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"quito","pichincha",331.0,413.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0390",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"guayaquil","guayas",332.0,458.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0075",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,123581.74
"quito","pichincha",335.0,469.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0523",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"salcedo","cotopaxi",337.0,485.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2022-0106",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"quito","pichincha",338.0,487.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0447",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"pastaza","pastaza",339.0,494.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0091",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"guayaquil","guayas",340.0,496.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0230",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,123581.74
"guayaquil","guayas",341.0,496.0,2143.0,28.0,"28-02-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0230",2.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,123581.74
"riobamba","chimborazo",342.0,499.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2020-0315",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,949665.52
"cuenca","azuay",345.0,523.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0235",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"cuenca","azuay",346.0,523.0,2143.0,28.0,"28-02-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0235",2.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"ibarra","imbabura",348.0,544.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0029",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"salcedo","cotopaxi",349.0,547.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0167",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"quito","pichincha",350.0,581.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2022-0082",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"cayambe","pichincha",351.0,599.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0074",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"loja","loja",352.0,612.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0072",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"portoviejo","manabi",354.0,635.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0506",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"latacunga","cotopaxi",355.0,641.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0203",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,690544.433015873
"salcedo","cotopaxi",356.0,642.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0122",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"quito","pichincha",358.0,657.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2020-0382",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"quito","pichincha",359.0,657.0,2143.0,28.0,"28-02-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2020-0382",2.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"guayaquil","guayas",360.0,716.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0610",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,123581.74
"ibarra","imbabura",362.0,752.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0298",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"ibarra","imbabura",363.0,752.0,2143.0,28.0,"28-02-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0298",2.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"quito","pichincha",364.0,753.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0261",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"quito","pichincha",365.0,759.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0496",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"quito","pichincha",366.0,759.0,2143.0,28.0,"28-02-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0496",2.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"daule","guayas",367.0,763.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2020-0504",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"quito","pichincha",368.0,780.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2022-0028",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"quito","pichincha",372.0,883.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0325",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"cuenca","azuay",375.0,891.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0609",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"salcedo","cotopaxi",377.0,942.0,2142.0,31.0,"31-01-2023","granda gualpa darwin patricio","calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0631",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"MISSING","MISSING",379.0,950.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2020-0472",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"quito","pichincha",380.0,952.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0019",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"cuenca","azuay",384.0,970.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0434",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"quito","pichincha",385.0,971.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0485",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"quito","pichincha",387.0,980.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0577",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"MISSING","pichincha",388.0,986.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0589",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"MISSING","pichincha",389.0,986.0,2143.0,28.0,"28-02-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0589",2.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"quito","pichincha",390.0,995.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-ren-2022-0024",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"latacunga","cotopaxi",391.0,1002.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2020-0499",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,690544.433015873
"cuenca","azuay",395.0,1238.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0254",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"ambato","tungurahua",396.0,1239.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0213",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,812945.32
"MISSING","sin provincia",397.0,1253.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0048",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"guayaquil","guayas",400.0,1267.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0229",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,123581.74
"loja","loja",402.0,1275.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0377",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"guayaquil","guayas",404.0,1301.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0302",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,123581.74
"guayaquil","guayas",405.0,1301.0,2143.0,28.0,"28-02-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0302",2.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,123581.74
"quito","pichincha",406.0,1313.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0077",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"quito","pichincha",407.0,1333.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-ren-2021-0009",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"la libertad","santa elena",408.0,1338.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2022-0279",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"manta","manabi",410.0,1349.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0459",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,735124.4000000001
"manta","manabi",411.0,1349.0,2143.0,28.0,"28-02-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0459",2.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,735124.4000000001
"santo domingo","santo domingo de los tsachilas",412.0,1350.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0652",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,238288.48
"quito","pichincha",413.0,1358.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0147",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"quito","pichincha",414.0,1358.0,2143.0,28.0,"28-02-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0147",2.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"milagro","guayas",415.0,1393.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0010",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"MISSING","MISSING",418.0,1406.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-ren-2021-0033",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"MISSING","MISSING",419.0,1406.0,2143.0,28.0,"28-02-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-ren-2021-0033",2.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"guayaquil","guayas",420.0,1413.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0322",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,123581.74
"MISSING","pichincha",423.0,1441.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0097",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"quito","pichincha",424.0,1453.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0088",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"MISSING","el oro",426.0,1464.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0653",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"quito","pichincha",429.0,1476.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0058",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"quito","pichincha",430.0,1479.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0141",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"francisco de orellana","sin provincia",431.0,1487.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-ren-2020-0050",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"guayaquil","guayas",432.0,1502.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0158",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,123581.74
"ambato","tungurahua",435.0,1539.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0648",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,812945.32
"guayaquil","guayas",436.0,1545.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0012",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,123581.74
"guayaquil","guayas",437.0,1545.0,2143.0,28.0,"28-02-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0012",2.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,123581.74
"guayaquil","guayas",438.0,1549.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0592",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,123581.74
"guayaquil","guayas",439.0,1549.0,2143.0,28.0,"28-02-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0592",2.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,123581.74
"guayaquil","guayas",440.0,1550.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0593",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,123581.74
"quito","pichincha",441.0,1577.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0327",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"quito","pichincha",443.0,1597.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-ren-2021-0017",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"guayaquil","guayas",444.0,1609.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0367",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,123581.74
"quito","pichincha",451.0,1650.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-ren-2021-0018",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"ambato","tungurahua",455.0,1672.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0428",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,812945.32
"MISSING","pichincha",459.0,1698.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0333",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"quito","pichincha",460.0,1701.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2022-0271",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
"MISSING","sin provincia",461.0,1702.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0277",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"MISSING","sin provincia",462.0,1702.0,2143.0,28.0,"28-02-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0277",2.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"MISSING","loja",463.0,1710.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0656",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"rumiñahui","pichincha",464.0,1729.0,2142.0,31.0,"31-01-2023","proaño triviño marcelo alejandro","calificado","capacitador independiente","resolución no. mdt-ci-ren-2021-0021",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"MISSING","cañar",466.0,1750.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0113",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"MISSING","sin provincia",467.0,1753.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0347",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"MISSING","santa elena",468.0,1755.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0632",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"cayambe","pichincha",469.0,1762.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0182",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"rumiñahui","pichincha",470.0,1767.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0102",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"latacunga","cotopaxi",473.0,1795.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2022-0228",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,690544.433015873
"latacunga","cotopaxi",474.0,1795.0,2143.0,28.0,"28-02-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2022-0228",2.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,690544.433015873
"guayaquil","guayas",475.0,1798.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0606",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,123581.74
"santo domingo","santo domingo de los tsachilas",476.0,1822.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0036",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,238288.48
"milagro","guayas",479.0,1841.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0004",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"milagro","guayas",480.0,1841.0,2143.0,28.0,"28-02-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2021-0004",2.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,648103.8852740575
"quito","pichincha",481.0,1845.0,2142.0,31.0,"31-01-2023",,"calificado","capacitador independiente","resolución no. mdt-ci-cal-2022-0255",1.0,2023.0,7.829411764705882,634.1588235294117,25711.020588235293,322794.4
