"familia","sector","estado","canton","provincia","num_cer","total_horas","total_cursos","volumen_capacitados","total_ganacias","mes","anio","%_asistencia","prediction(%_asistencia)"
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",2.0,12.0,1.0,2.0,500.0,12.0,2019.0,0.0,-2.114295514544116E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",1.0,6.0,1.0,1.0,250.0,11.0,2019.0,0.0,-2.4040891317067374E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",35.0,210.0,1.0,35.0,8750.0,12.0,2019.0,0.0,-0.0010912967425425356
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",13.0,78.0,1.0,13.0,3250.0,12.0,2019.0,0.0,0.0018332927774921794
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",11.0,66.0,1.0,11.0,2750.0,12.0,2019.0,0.0,-2.114295514544116E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",9.0,54.0,1.0,9.0,2250.0,8.0,2019.0,0.0,8.504296731448764E-6
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",4.0,24.0,2.0,9.0,1000.0,10.0,2019.0,0.0,6.337023764197997E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",27.0,162.0,1.0,27.0,6750.0,11.0,2019.0,0.0,-5.105538606200886E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",1.0,6.0,1.0,1.0,250.0,9.0,2019.0,0.0,-1.62964077346393E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",2.0,12.0,1.0,2.0,500.0,9.0,2019.0,0.0,8.504296731448764E-6
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",1.0,6.0,1.0,1.0,250.0,11.0,2019.0,0.0,-2.4040891317067374E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",12.0,72.0,1.0,12.0,3000.0,12.0,2019.0,0.0,-2.114295514544116E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",7.0,42.0,1.0,7.0,1750.0,12.0,2019.0,0.0,-2.114295514544116E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",5.0,30.0,2.0,7.0,1250.0,9.0,2019.0,0.0,6.337023764197997E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",2.0,12.0,1.0,2.0,500.0,11.0,2019.0,0.0,7.598131490206897E-7
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",7.0,42.0,1.0,7.0,1750.0,12.0,2019.0,0.0,-2.114295514544116E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",58.0,348.0,1.0,58.0,14500.0,11.0,2019.0,0.0,0.003375585243441126
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",1.0,6.0,1.0,1.0,250.0,12.0,2019.0,0.0,-2.448190377022817E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",5.0,30.0,1.0,5.0,1250.0,12.0,2019.0,0.0,-2.114295514544116E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","guayaquil","guayas",1.0,6.0,1.0,1.0,250.0,12.0,2019.0,0.0,-2.448190377022817E-4
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","quito","pichincha",7.0,42.0,1.0,7.0,1750.0,6.0,2022.0,0.0,2.0595653963235722E-4
"actividades comunitarias","actividades de atención de la salud humana","habilitado","quito","pichincha",5.0,30.0,2.0,40.0,1250.0,6.0,2022.0,0.0,6.330022775253869E-5
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",50.0,300.0,2.0,55.0,12500.0,2.0,2022.0,0.0,0.04874112027117557
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",1.0,6.0,2.0,2.0,250.0,5.0,2022.0,0.0,3.1693677938600135E-4
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",10.0,60.0,4.0,17.0,2500.0,5.0,2022.0,0.0,1.527668179208243E-4
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",4.0,24.0,1.0,4.0,1000.0,6.0,2022.0,0.0,8.508676857932503E-6
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",12.0,72.0,2.0,33.0,3000.0,2.0,2020.0,0.0,-1.3216468128822694E-4
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",21.0,126.0,2.0,33.0,5250.0,2.0,2020.0,0.0,-6.675903923521352E-4
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",2.0,12.0,1.0,2.0,500.0,2.0,2020.0,0.0,-1.5615388598027007E-4
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",4.0,24.0,4.0,14.0,1000.0,9.0,2021.0,0.0,3.1203069413354885E-5
"actividades comunitarias","actividades de atención de la salud humana","habilitado","quito","pichincha",4.0,24.0,4.0,14.0,1000.0,9.0,2021.0,0.0,3.1203069413354885E-5
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",4.0,24.0,1.0,4.0,1000.0,6.0,2022.0,0.0,8.508676857932503E-6
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",1.0,6.0,2.0,2.0,250.0,8.0,2021.0,0.0,3.1693677938600135E-4
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",9.0,54.0,3.0,19.0,2250.0,3.0,2021.0,0.0,6.158416509991051E-4
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",5.0,30.0,3.0,7.0,1250.0,3.0,2022.0,0.0,3.4806394198572295E-5
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",1.0,6.0,2.0,3.0,250.0,12.0,2019.0,0.0,-1.8994871666526674E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",2.0,12.0,2.0,3.0,500.0,12.0,2019.0,0.0,-1.5655923041739666E-4
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",5.0,30.0,1.0,5.0,1250.0,11.0,2019.0,0.0,4.602357015685678E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",19.0,114.0,1.0,19.0,4750.0,10.0,2019.0,0.0,2.254419599851511E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",11.0,66.0,2.0,12.0,2750.0,12.0,2019.0,0.0,-1.5655923041739666E-4
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",6.0,36.0,1.0,6.0,1500.0,11.0,2019.0,0.0,7.641932755044281E-7
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",1.0,6.0,1.0,1.0,250.0,3.0,2020.0,0.0,2.490364006050962E-4
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",3.0,18.0,1.0,3.0,750.0,2.0,2022.0,0.0,3.033176223127933E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",18.0,108.0,1.0,18.0,4500.0,10.0,2019.0,0.0,5.174143883707851E-4
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",1.0,6.0,1.0,1.0,250.0,2.0,2022.0,0.0,9.740827563726757E-5
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",9.0,54.0,1.0,9.0,2250.0,12.0,2021.0,0.0,-2.1142517132792787E-4
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",4.0,24.0,3.0,10.0,1000.0,12.0,2020.0,0.0,2.8737849217614925E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",13.0,78.0,2.0,24.0,3250.0,12.0,2019.0,0.0,0.0020097268470366638
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",54.0,324.0,1.0,54.0,13500.0,5.0,2021.0,0.0,0.0688734883731514
"actividades tipo servicios","enseñanza","habilitado","quito","pichincha",2.0,12.0,2.0,26.0,500.0,12.0,2020.0,0.0,-3.819751084662036E-4
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",8.0,48.0,1.0,8.0,2000.0,3.0,2020.0,0.0,4.5494574728062193E-4
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",4.0,24.0,2.0,5.0,1000.0,4.0,2022.0,0.0,5.228461260615271E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",17.0,102.0,1.0,17.0,4250.0,10.0,2019.0,0.0,5.174143883707851E-4
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",1.0,6.0,1.0,1.0,250.0,6.0,2022.0,0.0,2.6207083847547014E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",2.0,12.0,1.0,2.0,500.0,10.0,2019.0,0.0,8.508676857932503E-6
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",1.0,6.0,5.0,19.0,250.0,2.0,2021.0,0.0,4.627649123429851E-5
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",4.0,24.0,1.0,4.0,1000.0,12.0,2019.0,0.0,-2.1142517132792787E-4
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",7.0,42.0,1.0,7.0,1750.0,7.0,2022.0,0.0,8.508676857932503E-6
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",1.0,6.0,2.0,2.0,250.0,1.0,2020.0,0.0,1.5227421654779878E-4
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",2.0,12.0,1.0,2.0,500.0,4.0,2021.0,0.0,4.679801851509959E-4
"actividades comunitarias","actividades de atención de la salud humana","habilitado","quito","pichincha",1.0,6.0,3.0,19.0,250.0,3.0,2021.0,0.0,1.3156943823995366E-4
"actividades comunitarias","actividades de atención de la salud humana","habilitado","quito","pichincha",1.0,6.0,3.0,8.0,250.0,7.0,2022.0,0.0,2.304012760285818E-5
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",2.0,12.0,3.0,23.0,500.0,4.0,2021.0,0.0,6.28876088869479E-4
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","quito","pichincha",1.0,6.0,3.0,22.0,250.0,8.0,2021.0,0.0,-1.2143317125739E-4
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",9.0,54.0,3.0,22.0,2250.0,8.0,2021.0,0.0,1.6940458057641567E-4
"actividades tipo servicios","enseñanza","habilitado","quito","pichincha",1.0,6.0,1.0,1.0,250.0,3.0,2021.0,0.0,-0.0012323520766542194
"actividades tipo servicios","otras actividades de servicios personales","habilitado","quito","pichincha",1.0,6.0,1.0,1.0,250.0,7.0,2022.0,0.0,-1.629202760815556E-5
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",1.0,6.0,1.0,1.0,250.0,7.0,2020.0,0.0,2.6207083847547014E-4
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",7.0,42.0,3.0,20.0,1750.0,4.0,2021.0,0.0,1.6940458057641567E-4
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",2.0,12.0,1.0,2.0,500.0,6.0,2021.0,0.0,8.508676857932503E-6
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",2.0,12.0,2.0,4.0,500.0,9.0,2019.0,0.0,6.337461776846371E-5
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",2.0,12.0,2.0,4.0,500.0,9.0,2019.0,0.0,5.228461260615271E-4
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",23.0,138.0,1.0,23.0,5750.0,1.0,2021.0,0.0,-5.700158485367089E-4
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",2.0,12.0,2.0,5.0,500.0,7.0,2021.0,0.0,6.337461776846371E-5
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",3.0,18.0,2.0,5.0,750.0,7.0,2021.0,0.0,5.228461260615271E-4
"actividades tipo servicios","enseñanza","habilitado","quito","pichincha",1.0,6.0,1.0,1.0,250.0,3.0,2021.0,0.0,-0.0012323520766542194
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",25.0,150.0,1.0,25.0,6250.0,10.0,2019.0,0.0,-5.028049969111768E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",8.0,48.0,2.0,9.0,2000.0,12.0,2019.0,0.0,-1.5655923041739666E-4
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",8.0,48.0,3.0,13.0,2000.0,11.0,2019.0,0.0,4.009634848651817E-5
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",2.0,12.0,3.0,5.0,500.0,12.0,2020.0,0.0,2.8737849217614925E-4
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",4.0,24.0,3.0,9.0,1000.0,2.0,2022.0,0.0,-1.0128794506973886E-4
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","quito","pichincha",12.0,72.0,2.0,15.0,3000.0,11.0,2019.0,0.0,0.008294457053482151
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",3.0,18.0,2.0,15.0,750.0,11.0,2019.0,0.0,5.5630134186035636E-5
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",1.0,6.0,2.0,2.0,250.0,3.0,2021.0,0.0,2.5539475432001697E-5
"actividades tipo servicios","actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas","habilitado","quito","pichincha",6.0,36.0,1.0,6.0,1500.0,9.0,2020.0,0.0,-9.195351399986489E-5
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",1.0,6.0,2.0,11.0,250.0,6.0,2022.0,0.0,3.857391330237565E-5
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",6.0,36.0,1.0,6.0,1500.0,11.0,2021.0,0.0,7.641932755044281E-7
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",13.0,78.0,1.0,13.0,3250.0,11.0,2021.0,0.0,0.001938019377932765
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",10.0,60.0,2.0,13.0,2500.0,5.0,2022.0,0.0,6.337461776846371E-5
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",3.0,18.0,2.0,4.0,750.0,12.0,2021.0,0.0,-1.5655923041739666E-4
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",18.0,108.0,1.0,18.0,4500.0,11.0,2021.0,0.0,5.09669904788357E-4
"actividades tipo servicios","enseñanza","habilitado","quito","pichincha",2.0,12.0,1.0,2.0,500.0,9.0,2020.0,0.0,-0.0010134082921083197
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",4.0,24.0,1.0,4.0,1000.0,11.0,2019.0,0.0,7.641932755044281E-7
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",16.0,96.0,1.0,16.0,4000.0,12.0,2019.0,0.0,1.7591679167745528E-4
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",3.0,18.0,4.0,34.0,750.0,9.0,2021.0,0.0,4.906001876904932E-4
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",20.0,120.0,2.0,36.0,5000.0,8.0,2019.0,0.0,-8.699132290095318E-5
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",1.0,6.0,1.0,1.0,250.0,2.0,2020.0,0.0,-1.8095459044635814E-4
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",4.0,24.0,1.0,4.0,1000.0,10.0,2021.0,0.0,4.679801851509959E-4
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",5.0,30.0,1.0,5.0,1250.0,7.0,2020.0,0.0,4.679801851509959E-4
"actividades tipo servicios","actividades de oficinas principales; actividades de consultoría de gestión","habilitado","quito","pichincha",1.0,6.0,2.0,2.0,250.0,6.0,2019.0,0.0,3.857391330237565E-5
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",1.0,6.0,2.0,2.0,250.0,5.0,2021.0,0.0,3.857391330237565E-5
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",39.0,234.0,1.0,39.0,9750.0,5.0,2022.0,0.0,-0.01074946205345233
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",4.0,24.0,2.0,8.0,1000.0,8.0,2022.0,0.0,6.337461776846371E-5
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",1.0,6.0,2.0,8.0,250.0,9.0,2021.0,0.0,3.857391330237565E-5
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",7.0,42.0,2.0,8.0,1750.0,9.0,2021.0,0.0,6.337461776846371E-5
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",3.0,18.0,2.0,4.0,750.0,7.0,2022.0,0.0,5.228461260615271E-4
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",2.0,12.0,1.0,2.0,500.0,2.0,2022.0,0.0,3.033176223127933E-4
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",1.0,6.0,1.0,1.0,250.0,11.0,2021.0,0.0,2.5432635489304207E-4
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",1.0,6.0,3.0,7.0,250.0,2.0,2021.0,0.0,1.5227421654779878E-4
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",7.0,42.0,2.0,8.0,1750.0,7.0,2020.0,0.0,5.228461260615271E-4
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",1.0,6.0,1.0,1.0,250.0,3.0,2021.0,0.0,2.490364006050962E-4
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",2.0,12.0,2.0,3.0,500.0,2.0,2021.0,0.0,-1.0128794506973886E-4
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",5.0,30.0,1.0,5.0,1250.0,12.0,2020.0,0.0,-2.1142517132792787E-4
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",4.0,24.0,1.0,4.0,1000.0,5.0,2022.0,0.0,8.508676857932503E-6
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",1.0,6.0,2.0,2.0,250.0,3.0,2021.0,0.0,3.039023415156274E-4
"actividades comunitarias","otras actividades de servicios personales","habilitado","quito","pichincha",2.0,12.0,3.0,4.0,500.0,12.0,2021.0,0.0,-1.7209301611691413E-4
"actividades de enseñanza","enseñanza","habilitado","quito","pichincha",1.0,6.0,3.0,4.0,250.0,12.0,2021.0,0.0,7.28803637188415E-5
