"estado","canton","provincia","id_fact_oec_rs","id_razon_social","id_fecha","volumen_porcentaje_asistencia","volumen_horas","fecha","razon_social","tipo_razon_social","fecha_resolucion","volumen_cer","volumen_ganancias","total_perfiles","dia","mes","anio","prediction(volumen_horas)"
"habilitado","latacunga","cotopaxi",10429.0,666.0,1226.0,0.0,12.0,"18-07-2019","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",2.0,500.0,1.0,18.0,7.0,2019.0,12.0
"habilitado","latacunga","cotopaxi",10478.0,666.0,1488.0,0.0,12.0,"22-02-2020","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",2.0,500.0,1.0,22.0,2.0,2020.0,12.0
"habilitado","latacunga","cotopaxi",10494.0,666.0,1533.0,0.0,48.0,"22-09-2021","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",8.0,2000.0,1.0,22.0,9.0,2021.0,48.0
"habilitado","latacunga","cotopaxi",10591.0,666.0,1964.0,0.0,12.0,"28-11-2019","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",2.0,500.0,2.0,28.0,11.0,2019.0,12.0
"habilitado","latacunga","cotopaxi",10575.0,666.0,1898.0,0.0,60.0,"27-12-2018","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",10.0,2500.0,1.0,27.0,12.0,2018.0,60.0
"habilitado","latacunga","cotopaxi",10223.0,666.0,315.0,0.0,6.0,"05-06-2019","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",1.0,250.0,1.0,5.0,6.0,2019.0,6.0
"habilitado","latacunga","cotopaxi",10232.0,666.0,369.0,0.0,6.0,"06-03-2019","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",1.0,250.0,1.0,6.0,3.0,2019.0,6.0
"habilitado","latacunga","cotopaxi",10242.0,666.0,397.0,0.0,18.0,"06-08-2018","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",3.0,750.0,1.0,6.0,8.0,2018.0,18.0
"habilitado","latacunga","cotopaxi",10304.0,666.0,686.0,0.0,12.0,"10-10-2018","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",2.0,500.0,1.0,10.0,10.0,2018.0,12.0
"habilitado","latacunga","cotopaxi",10559.0,666.0,1845.0,0.0,84.0,"27-03-2019","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",14.0,3500.0,1.0,27.0,3.0,2019.0,84.0
"habilitado","latacunga","cotopaxi",10576.0,666.0,1899.0,0.0,6.0,"27-12-2019","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",1.0,250.0,1.0,27.0,12.0,2019.0,6.0
"habilitado","latacunga","cotopaxi",10275.0,666.0,545.0,0.0,204.0,"08-10-2019","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",34.0,8500.0,1.0,8.0,10.0,2019.0,204.0
"habilitado","latacunga","cotopaxi",10432.0,666.0,1245.0,0.0,12.0,"18-10-2019","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",2.0,500.0,1.0,18.0,10.0,2019.0,12.0
"habilitado","latacunga","cotopaxi",10380.0,666.0,1010.0,0.0,6.0,"15-06-2019","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",1.0,250.0,1.0,15.0,6.0,2019.0,6.0
"habilitado","latacunga","cotopaxi",10459.0,666.0,1397.0,0.0,18.0,"20-11-2019","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",3.0,750.0,1.0,20.0,11.0,2019.0,18.0
"habilitado","latacunga","cotopaxi",10583.0,666.0,1925.0,0.0,12.0,"28-05-2019","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",2.0,500.0,1.0,28.0,5.0,2019.0,12.0
"habilitado","latacunga","cotopaxi",10192.0,666.0,157.0,0.0,18.0,"03-04-2019","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",3.0,750.0,1.0,3.0,4.0,2019.0,18.0
"habilitado","latacunga","cotopaxi",10194.0,666.0,166.0,0.0,102.0,"03-06-2019","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",17.0,4250.0,1.0,3.0,6.0,2019.0,102.0
"habilitado","latacunga","cotopaxi",10277.0,666.0,552.0,0.0,6.0,"08-11-2019","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",1.0,250.0,1.0,8.0,11.0,2019.0,6.0
"habilitado","latacunga","cotopaxi",10287.0,666.0,610.0,0.0,36.0,"09-09-2019","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",6.0,1500.0,1.0,9.0,9.0,2019.0,36.0
"habilitado","latacunga","cotopaxi",10316.0,666.0,739.0,0.0,12.0,"11-07-2019","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",2.0,500.0,1.0,11.0,7.0,2019.0,12.0
"habilitado","latacunga","cotopaxi",10361.0,666.0,930.0,0.0,6.0,"14-03-2019","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",1.0,250.0,1.0,14.0,3.0,2019.0,6.0
"habilitado","latacunga","cotopaxi",10397.0,666.0,1086.0,0.0,12.0,"16-07-2019","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",2.0,500.0,1.0,16.0,7.0,2019.0,12.0
"habilitado","latacunga","cotopaxi",10449.0,666.0,1330.0,0.0,12.0,"19-12-2019","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",2.0,500.0,1.0,19.0,12.0,2019.0,12.0
"habilitado","latacunga","cotopaxi",10485.0,666.0,1504.0,0.0,30.0,"22-05-2019","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",5.0,1250.0,1.0,22.0,5.0,2019.0,30.0
"habilitado","latacunga","cotopaxi",10571.0,666.0,1885.0,0.0,6.0,"27-10-2018","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",1.0,250.0,1.0,27.0,10.0,2018.0,6.0
"habilitado","latacunga","cotopaxi",10588.0,666.0,1957.0,0.0,144.0,"28-10-2019","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",24.0,6000.0,1.0,28.0,10.0,2019.0,144.0
"habilitado","latacunga","cotopaxi",10608.0,666.0,2040.0,0.0,60.0,"30-01-2019","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",10.0,2500.0,1.0,30.0,1.0,2019.0,60.0
"habilitado","latacunga","cotopaxi",10241.0,666.0,395.0,0.0,6.0,"06-07-2021","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",1.0,250.0,1.0,6.0,7.0,2021.0,6.0
"habilitado","latacunga","cotopaxi",10198.0,666.0,184.0,0.0,30.0,"03-09-2018","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",5.0,1250.0,1.0,3.0,9.0,2018.0,30.0
"habilitado","latacunga","cotopaxi",10260.0,666.0,470.0,0.0,66.0,"07-09-2019","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",11.0,2750.0,1.0,7.0,9.0,2019.0,66.0
"habilitado","latacunga","cotopaxi",10263.0,666.0,483.0,0.0,48.0,"07-11-2018","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",8.0,2000.0,1.0,7.0,11.0,2018.0,48.0
"habilitado","latacunga","cotopaxi",10309.0,666.0,710.0,0.0,150.0,"11-02-2019","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",25.0,6250.0,1.0,11.0,2.0,2019.0,150.0
"habilitado","latacunga","cotopaxi",10322.0,666.0,767.0,0.0,60.0,"11-11-2020","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",10.0,2500.0,1.0,11.0,11.0,2020.0,60.0
"habilitado","latacunga","cotopaxi",10505.0,666.0,1577.0,0.0,12.0,"23-05-2019","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",2.0,500.0,2.0,23.0,5.0,2019.0,12.0
"habilitado","latacunga","cotopaxi",10595.0,666.0,1984.0,0.0,108.0,"29-03-2022","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",18.0,4500.0,1.0,29.0,3.0,2022.0,108.0
"habilitado","latacunga","cotopaxi",10619.0,666.0,2084.0,0.0,6.0,"30-10-2018","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",1.0,250.0,1.0,30.0,10.0,2018.0,6.0
"habilitado","latacunga","cotopaxi",10623.0,666.0,2101.0,0.0,6.0,"31-01-2019","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",1.0,250.0,1.0,31.0,1.0,2019.0,6.0
"habilitado","latacunga","cotopaxi",10625.0,666.0,2110.0,0.0,60.0,"31-03-2022","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",10.0,2500.0,1.0,31.0,3.0,2022.0,60.0
"habilitado","latacunga","cotopaxi",10167.0,666.0,6.0,0.0,6.0,"31-12-2021","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",1.0,250.0,1.0,31.0,12.0,2021.0,6.0
"habilitado","latacunga","cotopaxi",10167.0,666.0,6.0,0.0,6.0,"01-02-2019","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",1.0,250.0,1.0,1.0,2.0,2019.0,6.0
"habilitado","latacunga","cotopaxi",10196.0,666.0,171.0,0.0,42.0,"03-07-2018","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",7.0,1750.0,1.0,3.0,7.0,2018.0,42.0
"habilitado","latacunga","cotopaxi",10209.0,666.0,244.0,0.0,6.0,"04-07-2018","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",1.0,250.0,1.0,4.0,7.0,2018.0,6.0
"habilitado","latacunga","cotopaxi",10231.0,666.0,362.0,0.0,42.0,"06-02-2019","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",7.0,1750.0,1.0,6.0,2.0,2019.0,42.0
"habilitado","latacunga","cotopaxi",10255.0,666.0,447.0,0.0,42.0,"07-05-2019","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",7.0,1750.0,2.0,7.0,5.0,2019.0,42.0
"habilitado","latacunga","cotopaxi",10270.0,666.0,516.0,0.0,24.0,"08-05-2019","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",4.0,1000.0,1.0,8.0,5.0,2019.0,24.0
"habilitado","latacunga","cotopaxi",10386.0,666.0,1040.0,0.0,24.0,"15-11-2018","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",4.0,1000.0,1.0,15.0,11.0,2018.0,24.0
"habilitado","latacunga","cotopaxi",10396.0,666.0,1077.0,0.0,18.0,"16-05-2019","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",3.0,750.0,1.0,16.0,5.0,2019.0,18.0
"habilitado","latacunga","cotopaxi",10451.0,666.0,1347.0,0.0,6.0,"20-03-2019","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",1.0,250.0,1.0,20.0,3.0,2019.0,6.0
"habilitado","latacunga","cotopaxi",10482.0,666.0,1498.0,0.0,6.0,"22-04-2019","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",1.0,250.0,1.0,22.0,4.0,2019.0,6.0
"habilitado","latacunga","cotopaxi",10604.0,666.0,2010.0,0.0,30.0,"29-08-2018","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",5.0,1250.0,1.0,29.0,8.0,2018.0,30.0
"habilitado","latacunga","cotopaxi",10180.0,666.0,97.0,0.0,60.0,"02-06-2022","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",10.0,2500.0,2.0,2.0,6.0,2022.0,60.0
"habilitado","latacunga","cotopaxi",10313.0,666.0,724.0,0.0,18.0,"11-04-2022","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",3.0,750.0,3.0,11.0,4.0,2022.0,18.0
"habilitado","latacunga","cotopaxi",10300.0,666.0,676.0,0.0,156.0,"10-08-2019","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",26.0,6500.0,1.0,10.0,8.0,2019.0,156.0
"habilitado","latacunga","cotopaxi",10416.0,666.0,1169.0,0.0,24.0,"17-09-2019","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",4.0,1000.0,1.0,17.0,9.0,2019.0,24.0
"habilitado","latacunga","cotopaxi",10473.0,666.0,1463.0,0.0,30.0,"21-10-2019","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",5.0,1250.0,1.0,21.0,10.0,2019.0,30.0
"habilitado","latacunga","cotopaxi",10254.0,666.0,445.0,0.0,12.0,"07-04-2022","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",2.0,500.0,2.0,7.0,4.0,2022.0,12.0
"habilitado","latacunga","cotopaxi",10410.0,666.0,1149.0,0.0,12.0,"17-05-2022","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",2.0,500.0,1.0,17.0,5.0,2022.0,12.0
"habilitado","latacunga","cotopaxi",10545.0,666.0,1786.0,0.0,60.0,"26-05-2022","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",10.0,2500.0,1.0,26.0,5.0,2022.0,60.0
"habilitado","latacunga","cotopaxi",10193.0,666.0,164.0,0.0,6.0,"03-05-2021","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",1.0,250.0,1.0,3.0,5.0,2021.0,6.0
"habilitado","latacunga","cotopaxi",10203.0,666.0,211.0,0.0,18.0,"04-01-2019","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",3.0,750.0,2.0,4.0,1.0,2019.0,18.0
"habilitado","latacunga","cotopaxi",10236.0,666.0,383.0,0.0,18.0,"06-05-2021","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",3.0,750.0,1.0,6.0,5.0,2021.0,18.0
"habilitado","latacunga","cotopaxi",10257.0,666.0,454.0,0.0,12.0,"07-06-2022","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",2.0,500.0,2.0,7.0,6.0,2022.0,12.0
"habilitado","latacunga","cotopaxi",10262.0,666.0,479.0,0.0,6.0,"07-10-2021","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",1.0,250.0,1.0,7.0,10.0,2021.0,6.0
"habilitado","latacunga","cotopaxi",10284.0,666.0,589.0,0.0,18.0,"09-05-2022","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",3.0,750.0,2.0,9.0,5.0,2022.0,18.0
"habilitado","latacunga","cotopaxi",10292.0,666.0,649.0,0.0,48.0,"10-03-2022","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",8.0,2000.0,2.0,10.0,3.0,2022.0,48.0
"habilitado","latacunga","cotopaxi",10314.0,666.0,730.0,0.0,6.0,"11-05-2022","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",1.0,250.0,1.0,11.0,5.0,2022.0,6.0
"habilitado","latacunga","cotopaxi",10375.0,666.0,980.0,0.0,18.0,"14-12-2021","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",3.0,750.0,1.0,14.0,12.0,2021.0,18.0
"habilitado","latacunga","cotopaxi",10454.0,666.0,1361.0,0.0,6.0,"20-05-2022","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",1.0,250.0,1.0,20.0,5.0,2022.0,6.0
"habilitado","latacunga","cotopaxi",10456.0,666.0,1380.0,0.0,6.0,"20-08-2021","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",1.0,250.0,1.0,20.0,8.0,2021.0,6.0
"habilitado","latacunga","cotopaxi",10466.0,666.0,1424.0,0.0,66.0,"21-03-2022","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",11.0,2750.0,2.0,21.0,3.0,2022.0,66.0
"habilitado","latacunga","cotopaxi",10472.0,666.0,1458.0,0.0,12.0,"21-09-2020","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",2.0,500.0,1.0,21.0,9.0,2020.0,12.0
"habilitado","latacunga","cotopaxi",10477.0,666.0,1482.0,0.0,54.0,"22-01-2021","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",9.0,2250.0,2.0,22.0,1.0,2021.0,54.0
"habilitado","latacunga","cotopaxi",10480.0,666.0,1495.0,0.0,6.0,"22-03-2021","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",1.0,250.0,1.0,22.0,3.0,2021.0,6.0
"habilitado","latacunga","cotopaxi",10481.0,666.0,1496.0,0.0,162.0,"22-03-2022","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",27.0,6750.0,3.0,22.0,3.0,2022.0,469.3333333333333
"habilitado","latacunga","cotopaxi",10503.0,666.0,1571.0,0.0,12.0,"23-04-2019","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",2.0,500.0,1.0,23.0,4.0,2019.0,12.0
"habilitado","latacunga","cotopaxi",10508.0,666.0,1589.0,0.0,126.0,"23-07-2021","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",21.0,5250.0,3.0,23.0,7.0,2021.0,126.0
"habilitado","latacunga","cotopaxi",10532.0,666.0,1712.0,0.0,66.0,"25-04-2022","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",11.0,2750.0,2.0,25.0,4.0,2022.0,66.0
"habilitado","latacunga","cotopaxi",10563.0,666.0,1857.0,0.0,60.0,"27-05-2022","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",10.0,2500.0,1.0,27.0,5.0,2022.0,60.0
"habilitado","latacunga","cotopaxi",10585.0,666.0,1934.0,0.0,6.0,"28-06-2022","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",1.0,250.0,1.0,28.0,6.0,2022.0,6.0
"habilitado","latacunga","cotopaxi",10600.0,666.0,1992.0,0.0,42.0,"29-05-2019","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",7.0,1750.0,1.0,29.0,5.0,2019.0,42.0
"habilitado","latacunga","cotopaxi",10609.0,666.0,2048.0,0.0,12.0,"30-03-2021","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",2.0,500.0,2.0,30.0,3.0,2021.0,12.0
"habilitado","latacunga","cotopaxi",10610.0,666.0,2049.0,0.0,18.0,"30-03-2022","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",3.0,750.0,2.0,30.0,3.0,2022.0,18.0
"habilitado","latacunga","cotopaxi",10601.0,666.0,1999.0,0.0,12.0,"29-06-2021","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",2.0,500.0,1.0,29.0,6.0,2021.0,12.0
"habilitado","latacunga","cotopaxi",10183.0,666.0,109.0,0.0,6.0,"02-08-2022","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",1.0,250.0,1.0,2.0,8.0,2022.0,6.0
"habilitado","latacunga","cotopaxi",10312.0,666.0,722.0,0.0,6.0,"11-04-2019","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",1.0,250.0,1.0,11.0,4.0,2019.0,6.0
"habilitado","latacunga","cotopaxi",10426.0,666.0,1217.0,0.0,6.0,"18-05-2022","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",1.0,250.0,1.0,18.0,5.0,2022.0,6.0
"habilitado","latacunga","cotopaxi",10476.0,666.0,1475.0,0.0,24.0,"21-12-2019","econstrucciones riego y seguridad industrial seprytsa s.a.","organismo evaluador de la conformidad","11/5/2020",4.0,1000.0,1.0,21.0,12.0,2019.0,24.0
