"area_familia","especialidad_sector","modalidad","fecha","razon_social","fecha_resolucion","canton","provincia","id_fact_oc_cp","id_razon_social","id_curso_perfil","id_fecha","dia","mes","tipo","curso_perfil","estado","tipo_razon_social","num_cap_cer","total_horas","total_ganancias","carga_horaria","costo","anio","porcentaje_asistencia","prediction(porcentaje_asistencia)"
"administración y legislación","gestión de la calidad","online","31-12-2021","MISSING","MISSING","guayaquil","guayas",374.0,849.0,4530.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",6.0,144.0,990.1257142857136,24.0,165.02095238095228,2021.0,0.0,0.8946635012386455
"procesos industriales","seguridad prevención de riesgos e higiene industrial","online","31-12-2021","MISSING","MISSING","guayaquil","guayas",375.0,849.0,4525.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",85.0,850.0,1326.0000000000002,10.0,15.6,2021.0,0.0,20.680740110656426
"transporte y logística","MISSING","online","31-12-2021","MISSING","MISSING","guayaquil","guayas",376.0,849.0,4524.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",1106.0,11060.0,12940.2,10.0,11.7,2021.0,0.0,102.7372009016672
"transporte y logística","MISSING","presencial","31-12-2021","MISSING","MISSING","guayaquil","guayas",377.0,849.0,4518.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",33.0,1254.0,15248.64,38.0,462.08,2021.0,0.0,6.944444444444445
"transporte y logística","MISSING","online","31-12-2021","MISSING","MISSING","guayaquil","guayas",378.0,849.0,4545.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",33.0,1254.0,5016.0,38.0,152.0,2021.0,0.0,6.944444444444445
"transporte y logística","MISSING","online","31-12-2021","MISSING","MISSING","guayaquil","guayas",379.0,849.0,4527.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",3.0,120.0,120.0,40.0,40.0,2021.0,0.0,6.944444444444445
"transporte y logística","MISSING","presencial","31-12-2021","MISSING","MISSING","guayaquil","guayas",380.0,849.0,4519.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",8.0,320.0,4400.0,40.0,550.0,2021.0,0.0,6.944444444444445
"transporte y logística","MISSING","presencial","31-12-2021","MISSING","MISSING","guayaquil","guayas",381.0,849.0,4520.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",80.0,2080.0,28600.0,26.0,357.5,2021.0,0.0,6.944444444444445
"transporte y logística","MISSING","online","31-12-2021","MISSING","MISSING","guayaquil","guayas",382.0,849.0,4546.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",80.0,2080.0,18200.0,26.0,227.5,2021.0,0.0,6.944444444444445
"educación y capacitación","MISSING","presencial","31-12-2021","MISSING","MISSING","guayaquil","guayas",383.0,851.0,4193.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",17.0,340.0,1217.1999999999998,20.0,71.6,2021.0,0.0,6.944444444444445
"educación y capacitación","formación de instructores facilitadores monitores maestros guías formadores","MISSING","31-12-2021","MISSING","20-07-2021","MISSING","pichincha",384.0,854.0,3969.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",48.0,1920.0,3360.0,40.0,70.0,2021.0,0.0,0.6935481707971247
"educación y capacitación","formación de instructores facilitadores monitores maestros guías formadores","virtual","31-12-2021","MISSING","20-07-2021","MISSING","pichincha",385.0,854.0,3983.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",48.0,1920.0,7814.400000000001,40.0,162.8,2021.0,0.0,0.6935481707971247
"administración y legislación","MISSING","virtual","31-12-2021","MISSING","MISSING","guayaquil","guayas",386.0,863.0,4702.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",66.0,792.0,18477.36,12.0,279.96,2021.0,0.0,6.944444444444445
"administración y legislación","administración contable y de costos","virtual","31-12-2021","MISSING","MISSING","guayaquil","guayas",387.0,863.0,4665.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",13.0,156.0,3343.0799999999995,12.0,257.16,2021.0,0.0,5.6547451675931315
"transporte y logística","MISSING","presencial","31-12-2021","MISSING","MISSING","guayaquil","guayas",388.0,863.0,4644.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",107.0,1284.0,15883.08,12.0,148.44,2021.0,0.0,6.944444444444445
"transporte y logística","MISSING","virtual","31-12-2021","MISSING","MISSING","guayaquil","guayas",389.0,863.0,4703.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",107.0,1284.0,10695.72,12.0,99.96,2021.0,0.0,6.944444444444445
"administración y legislación","administración contable y de costos","virtual","31-12-2021","MISSING","MISSING","guayaquil","guayas",390.0,863.0,4666.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",80.0,960.0,633.6,12.0,7.92,2021.0,0.0,5.6547451675931315
"administración y legislación","administración general","virtual","31-12-2021","MISSING","MISSING","guayaquil","guayas",391.0,863.0,4674.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",180.0,2160.0,50392.8,12.0,279.96,2021.0,0.0,5.335761920429985
"administración y legislación","gestión del talento humano","virtual","31-12-2021","MISSING","MISSING","guayaquil","guayas",392.0,863.0,4697.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",126.0,1512.0,32402.16,12.0,257.16,2021.0,0.0,13.727327276906806
"administración y legislación","gestión de la calidad","presencial","31-12-2021","MISSING","MISSING","guayaquil","guayas",393.0,863.0,4679.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",10.0,120.0,1736.4,12.0,173.64,2021.0,0.0,0.8946635012386455
"administración y legislación","gestión de la calidad","virtual","31-12-2021","MISSING","MISSING","guayaquil","guayas",394.0,863.0,4680.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",10.0,120.0,2799.6,12.0,279.96,2021.0,0.0,0.8946635012386455
"tecnologías de la información y comunicación","programas de escritorio","virtual","31-12-2021","MISSING","MISSING","guayaquil","guayas",395.0,863.0,4683.0,6.0,31.0,12.0,"curso","excel avanzado","calificado","operador de capacitación",19.0,228.0,1899.24,12.0,99.96,2021.0,0.0,0.3023155794109551
"tecnologías de la información y comunicación","programas de escritorio","presencial","31-12-2021","MISSING","MISSING","guayaquil","guayas",396.0,863.0,4707.0,6.0,31.0,12.0,"curso","excel avanzado","calificado","operador de capacitación",19.0,228.0,2394.0,12.0,126.0,2021.0,0.0,0.3023155794109551
"tecnologías de la información y comunicación","programas de escritorio","presencial","31-12-2021","MISSING","MISSING","guayaquil","guayas",397.0,863.0,4704.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",58.0,696.0,7308.0,12.0,126.0,2021.0,0.0,0.3023155794109551
"tecnologías de la información y comunicación","programas de escritorio","virtual","31-12-2021","MISSING","MISSING","guayaquil","guayas",398.0,863.0,4705.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",58.0,696.0,5797.68,12.0,99.96,2021.0,0.0,0.3023155794109551
"tecnologías de la información y comunicación","programas de escritorio","presencial","31-12-2021","MISSING","MISSING","guayaquil","guayas",399.0,863.0,4682.0,6.0,31.0,12.0,"curso","excel intermedio","calificado","operador de capacitación",37.0,444.0,6549.0,12.0,177.0,2021.0,0.0,0.3023155794109551
"tecnologías de la información y comunicación","programas de escritorio","virtual","31-12-2021","MISSING","MISSING","guayaquil","guayas",400.0,863.0,4706.0,6.0,31.0,12.0,"curso","excel intermedio","calificado","operador de capacitación",37.0,444.0,3698.52,12.0,99.96,2021.0,0.0,0.3023155794109551
"administración y legislación","administración contable y de costos","virtual","31-12-2021","MISSING","MISSING","guayaquil","guayas",401.0,863.0,4671.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",19.0,228.0,150.48,12.0,7.92,2021.0,0.0,5.6547451675931315
"administración y legislación","administración contable y de costos","presencial","31-12-2021","MISSING","MISSING","guayaquil","guayas",402.0,863.0,4642.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",145.0,1740.0,21158.4,12.0,145.92000000000002,2021.0,0.0,5.6547451675931315
"administración y legislación","administración contable y de costos","virtual","31-12-2021","MISSING","MISSING","guayaquil","guayas",403.0,863.0,4672.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",145.0,1740.0,1148.4,12.0,7.92,2021.0,0.0,5.6547451675931315
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2021","MISSING","MISSING","guayaquil","guayas",404.0,863.0,4645.0,6.0,31.0,12.0,"curso","fundamentos de la seguridad y salud en el trabajo","calificado","operador de capacitación",38.0,456.0,1140.0,12.0,30.0,2021.0,0.0,0.6598004505954297
"procesos industriales","seguridad prevención de riesgos e higiene industrial","virtual","31-12-2021","MISSING","MISSING","guayaquil","guayas",405.0,863.0,4654.0,6.0,31.0,12.0,"curso","fundamentos de la seguridad y salud en el trabajo","calificado","operador de capacitación",38.0,456.0,3798.480000000001,12.0,99.96,2021.0,0.0,23.809523809523807
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2021","MISSING","MISSING","guayaquil","guayas",406.0,863.0,4686.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",20.0,240.0,3472.8,12.0,173.64,2021.0,0.0,0.0643707756678468
"procesos industriales","seguridad prevención de riesgos e higiene industrial","virtual","31-12-2021","MISSING","MISSING","guayaquil","guayas",407.0,863.0,4710.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",20.0,240.0,1999.2000000000005,12.0,99.96,2021.0,0.0,12.5
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2021","MISSING","MISSING","guayaquil","guayas",408.0,863.0,4688.0,6.0,31.0,12.0,"curso","manejo seguro de montacargas","calificado","operador de capacitación",19.0,228.0,2820.36,12.0,148.44,2021.0,0.0,0.0643707756678468
"procesos industriales","seguridad prevención de riesgos e higiene industrial","virtual","31-12-2021","MISSING","MISSING","guayaquil","guayas",409.0,863.0,4714.0,6.0,31.0,12.0,"curso","manejo seguro de montacargas","calificado","operador de capacitación",19.0,228.0,1899.24,12.0,99.96,2021.0,0.0,12.5
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2021","MISSING","MISSING","guayaquil","guayas",410.0,863.0,4650.0,6.0,31.0,12.0,"curso","prevención de riesgos eléctricos","calificado","operador de capacitación",14.0,168.0,2430.96,12.0,173.64,2021.0,0.0,0.0643707756678468
"procesos industriales","seguridad prevención de riesgos e higiene industrial","virtual","31-12-2021","MISSING","MISSING","guayaquil","guayas",411.0,863.0,4660.0,6.0,31.0,12.0,"curso","prevención de riesgos eléctricos","calificado","operador de capacitación",14.0,168.0,1399.44,12.0,99.96,2021.0,0.0,9.523809523809524
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2021","MISSING","MISSING","guayaquil","guayas",412.0,863.0,4648.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",26.0,312.0,7278.959999999999,12.0,279.96,2021.0,0.0,0.6598004505954297
"procesos industriales","seguridad prevención de riesgos e higiene industrial","virtual","31-12-2021","MISSING","MISSING","guayaquil","guayas",413.0,863.0,4658.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",26.0,312.0,2598.96,12.0,99.96,2021.0,0.0,20.833333333333336
"procesos industriales","seguridad prevención de riesgos e higiene industrial","virtual","31-12-2021","MISSING","MISSING","guayaquil","guayas",414.0,863.0,4655.0,6.0,31.0,12.0,"curso","prevención de riesgos laborales","calificado","operador de capacitación",32.0,384.0,3198.7200000000003,12.0,99.96,2021.0,0.0,20.833333333333336
"procesos industriales","seguridad prevención de riesgos e higiene industrial","virtual","31-12-2021","MISSING","MISSING","guayaquil","guayas",415.0,863.0,4659.0,6.0,31.0,12.0,"curso","prevención de trabajos en alturas","calificado","operador de capacitación",285.0,3420.0,28488.6,12.0,99.96,2021.0,0.0,176.78571428571425
"educación y capacitación","capacitación","virtual","31-12-2021","MISSING","MISSING","guayaquil","guayas",416.0,863.0,4664.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",8.0,96.0,720.0,12.0,90.0,2021.0,0.0,10.714285714285714
"educación y capacitación","capacitación","presencial","31-12-2021","MISSING","MISSING","guayaquil","guayas",417.0,863.0,4677.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",8.0,96.0,343.68,12.0,42.96,2021.0,0.0,10.714285714285714
"procesos industriales","seguridad prevención de riesgos e higiene industrial","virtual","31-12-2021","MISSING","MISSING","guayaquil","guayas",418.0,863.0,4691.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",15.0,180.0,1499.4,12.0,99.96,2021.0,0.0,9.523809523809524
"procesos industriales","seguridad prevención de riesgos e higiene industrial","presencial","31-12-2021","MISSING","MISSING","guayaquil","guayas",419.0,863.0,4692.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",15.0,180.0,11415.6,12.0,761.04,2021.0,0.0,0.0643707756678468
"procesos industriales","MISSING","presencial","31-12-2021","MISSING","MISSING","MISSING","pichincha",420.0,868.0,724.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",2.0,1132.0,21530.64,566.0,10765.32,2021.0,0.0,6.944444444444445
"MISSING","MISSING","presencial","31-12-2021","MISSING","MISSING","MISSING","pichincha",421.0,868.0,725.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",31.0,6200.0,147436.0,200.0,4756.0,2021.0,0.0,6.944444444444445
"alimentación gastronomía y turismo","elaboración tecnología y producción de alimentos","presencial","31-12-2021","MISSING","MISSING","quito","pichincha",422.0,871.0,4143.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",9.0,1080.0,35693.99999999999,120.0,3966.0,2021.0,0.0,0.1262626262626262
"procesos industriales","MISSING","presencial","31-12-2021","MISSING","MISSING","quito","pichincha",423.0,871.0,4137.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",24.0,2880.0,47577.6,120.0,1982.4,2021.0,0.0,6.944444444444445
"alimentación gastronomía y turismo","elaboración tecnología y producción de alimentos","presencial","31-12-2021","MISSING","MISSING","quito","pichincha",424.0,871.0,4141.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",58.0,3480.0,61317.600000000006,60.0,1057.2,2021.0,0.0,0.1262626262626262
"electricidad y electrónica","electricidad domiciliaria","presencial","31-12-2021","MISSING","MISSING","quito","pichincha",425.0,871.0,4136.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",17.0,2040.0,53937.600000000006,120.0,3172.8,2021.0,0.0,0.125
"alimentación gastronomía y turismo","MISSING","presencial","31-12-2021","MISSING","MISSING","quito","pichincha",426.0,871.0,4133.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",71.0,8520.0,16443.6,120.0,231.6,2021.0,0.0,6.944444444444445
"MISSING","MISSING","desconocida","31-12-2021","MISSING","MISSING","quito","pichincha",427.0,871.0,5770.0,6.0,31.0,12.0,"perfil",,"calificado","operador de capacitación",76.0,456.0,19000.0,6.0,250.0,2021.0,0.0,6.944444444444445
"servicios socioculturales y a la comunidad","salud y medicina","presencial","31-12-2021","MISSING","MISSING","quito","pichincha",428.0,871.0,4148.0,6.0,31.0,12.0,"curso",,"calificado","operador de capacitación",32.0,3840.0,63436.8,120.0,1982.4,2021.0,0.0,4.074224386724387
"alimentación gastronomía y turismo","elaboración tecnología y producción de alimentos","presencial","31-12-2018","MISSING","MISSING","quito","pichincha",862.0,871.0,4143.0,3.0,31.0,12.0,"curso",,"calificado","operador de capacitación",11.0,1320.0,43625.99999999999,120.0,3966.0,2018.0,0.0,0.1262626262626262
"procesos industriales","MISSING","presencial","31-12-2018","MISSING","MISSING","quito","pichincha",863.0,871.0,4137.0,3.0,31.0,12.0,"curso",,"calificado","operador de capacitación",18.0,2160.0,35683.2,120.0,1982.4,2018.0,0.0,6.944444444444445
