id_fact_oec_rs,id_razon_social,id_fecha,total_perfiles,prediction_total_perfiles,volumen_cer,prediction_volumen_cer,volumen_horas,prediction_volumen_horas,volumen_ganancias,prediction_volumen_ganancias,volumen_porcentaje_asistencia,prediction_volumen_porcentaje_asistencia
8009.0,432.0,2031.0,1.0,1.4343006875757311,12.0,12.0,72.0,72.0,3000.0,3000.0,0.0,0.477326968973747
8013.0,432.0,2088.0,1.0,1.3831738530321929,8.0,8.0,48.0,48.0,2000.0,2000.0,0.0,0.477326968973747
7978.0,432.0,881.0,1.0,1.365265220837162,14.0,14.0,84.0,84.0,3500.0,3500.0,0.0,0.477326968973747
7989.0,432.0,1283.0,1.0,1.2523201440877785,42.0,42.0,252.0,252.0,10500.0,10500.0,0.0,0.9268313621990468
7993.0,432.0,1366.0,1.0,1.349937300944137,18.0,18.0,108.0,108.0,4500.0,4500.0,0.0,0.9268313621990468
8008.0,432.0,1994.0,1.0,1.2905795852517514,33.0,33.0,198.0,198.0,8250.0,8250.0,0.0,0.9268313621990468
7965.0,432.0,590.0,1.0,1.3421598790888567,24.0,24.0,144.0,144.0,6000.0,6000.0,0.0,0.9268313621990468
8014.0,432.0,2098.0,1.0,1.4264156883588186,24.0,24.0,144.0,144.0,6000.0,6000.0,0.0,0.9268313621990468
8012.0,432.0,2074.0,1.0,1.2006458689671746,31.0,31.0,186.0,186.0,7750.0,7750.0,0.0,0.9268313621990468
8010.0,432.0,2054.0,1.0,1.468718663160533,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
7957.0,432.0,253.0,1.0,1.436996818182368,10.0,10.0,60.0,60.0,2500.0,2500.0,0.0,0.477326968973747
7956.0,432.0,248.0,1.0,1.310686570228998,23.0,23.0,138.0,138.0,5750.0,5750.0,0.0,0.9268313621990468
7987.0,432.0,1212.0,1.0,1.0075598364734362,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7999.0,432.0,1659.0,1.0,1.2127258831557155,29.0,29.0,174.0,174.0,7250.0,7250.0,0.0,0.9268313621990468
7983.0,432.0,1013.0,1.0,1.248702166231513,21.0,21.0,126.0,126.0,5250.0,5250.0,0.0,0.9268313621990468
7963.0,432.0,533.0,1.0,1.420222779398162,12.0,12.0,72.0,72.0,3000.0,3000.0,0.0,0.477326968973747
7988.0,432.0,1227.0,1.0,1.369498968797987,18.0,18.0,108.0,108.0,4500.0,4500.0,0.0,0.9268313621990468
7990.0,432.0,1298.0,1.0,1.3686924566396812,16.0,16.0,96.0,96.0,4000.0,4000.0,0.0,0.8750994431185362
7964.0,432.0,553.0,1.0,1.398439201152203,16.0,16.0,96.0,96.0,4000.0,4000.0,0.0,0.477326968973747
7951.0,432.0,174.0,1.0,1.3971778337823964,36.0,36.0,216.0,216.0,9000.0,9040.12069053412,0.0,0.9268313621990468
7979.0,432.0,911.0,1.0,1.3506132044464068,13.0,13.0,78.0,78.0,3250.0,3250.0,0.0,0.477326968973747
7986.0,432.0,1094.0,1.0,1.3377566110690424,16.0,16.0,96.0,96.0,4000.0,4000.0,0.0,0.8750994431185362
7995.0,432.0,1439.0,1.0,1.1593452111379776,13.0,13.0,78.0,78.0,3250.0,3250.0,0.0,0.8750994431185362
8002.0,432.0,1682.0,1.0,1.4361285085075253,12.0,12.0,72.0,72.0,3000.0,3000.0,0.0,0.8750994431185362
8006.0,432.0,1965.0,1.0,1.372494810366905,8.0,8.0,48.0,48.0,2000.0,2000.0,0.0,0.477326968973747
7953.0,432.0,192.0,1.0,1.0242404128245,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
7984.0,432.0,1048.0,1.0,1.2735773173232048,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
7992.0,432.0,1355.0,1.0,1.5609336186577167,14.0,14.0,84.0,84.0,3500.0,3500.0,0.0,0.8750994431185362
7961.0,432.0,422.0,1.0,1.4084848781100192,15.0,15.0,90.0,90.0,3750.0,3750.0,0.0,0.477326968973747
7968.0,432.0,689.0,1.0,1.3953815400951757,41.0,41.0,246.0,246.0,10250.0,10250.0,0.0,0.9268313621990468
8004.0,432.0,1781.0,1.0,1.6736082208905174,32.0,32.0,192.0,192.0,8000.0,8000.0,0.0,0.9268313621990468
7976.0,432.0,839.0,1.0,1.387486435389863,14.0,14.0,84.0,84.0,3500.0,3500.0,0.0,0.477326968973747
7970.0,432.0,700.0,1.0,1.223380441505131,9.0,9.0,54.0,54.0,2250.0,2250.0,0.0,0.477326968973747
8454.0,519.0,852.0,1.0,1.0045565307469844,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8472.0,519.0,1787.0,1.0,1.0046452388729703,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8473.0,519.0,1821.0,3.0,1.772271036422015,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
8450.0,519.0,706.0,1.0,1.3039841136893555,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
8453.0,519.0,779.0,2.0,1.4999684223845435,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
8462.0,519.0,1171.0,3.0,1.4245782012009187,25.0,25.0,150.0,150.0,6250.0,6250.0,0.0,0.9268313621990468
8483.0,519.0,2091.0,1.0,1.0091190591143715,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8436.0,519.0,212.0,1.0,1.2581841616234926,12.0,12.0,72.0,72.0,3000.0,3000.0,0.0,0.3357234779300443
8437.0,519.0,287.0,1.0,1.302979624601565,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
8440.0,519.0,358.0,1.0,1.302979624601565,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
8461.0,519.0,1131.0,3.0,1.3321780338852731,15.0,15.0,90.0,90.0,3750.0,3750.0,0.0,0.3357234779300443
8465.0,519.0,1393.0,1.0,0.993578939162606,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8466.0,519.0,1411.0,2.0,1.325981285183505,21.0,21.0,126.0,126.0,5250.0,5250.0,0.0,0.9268313621990468
8438.0,519.0,322.0,1.0,1.0036009431738675,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8481.0,519.0,2030.0,1.0,1.2781584210939656,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
8442.0,519.0,417.0,3.0,1.2249752561680254,38.0,38.0,228.0,228.0,9500.0,9040.12069053412,0.0,0.9268313621990468
8478.0,519.0,1892.0,3.0,1.772271036422015,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
8458.0,519.0,1077.0,1.0,1.003778273598644,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8475.0,519.0,1827.0,3.0,1.2394457860979202,9.0,9.0,54.0,54.0,2250.0,2250.0,0.0,0.3357234779300443
8447.0,519.0,594.0,1.0,1.0071879387638802,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8469.0,519.0,1630.0,1.0,0.9957530638299688,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8445.0,519.0,477.0,1.0,0.9963644613623076,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8449.0,519.0,628.0,1.0,1.201307793894219,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.3357234779300443
8459.0,519.0,1100.0,1.0,1.2773542897745105,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
8441.0,519.0,411.0,2.0,1.4418336095410524,25.0,25.0,150.0,150.0,6250.0,6250.0,0.0,0.9268313621990468
8463.0,519.0,1330.0,1.0,1.361764925609012,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
8468.0,519.0,1562.0,2.0,1.2758473133695845,6.0,6.0,36.0,36.0,1500.0,1500.0,0.0,0.3357234779300443
8470.0,519.0,1650.0,1.0,1.2315100149249958,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
8479.0,519.0,1952.0,4.0,1.2774180164675528,10.0,10.0,60.0,60.0,2500.0,2500.0,0.0,0.6194690265486726
8433.0,519.0,33.0,1.0,1.0036009431738675,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8439.0,519.0,346.0,1.0,1.0029066357407177,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8452.0,519.0,760.0,1.0,0.9963644613623076,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8474.0,519.0,1822.0,2.0,1.361764925609012,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
8477.0,519.0,1852.0,2.0,1.2754115342219194,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
8485.0,519.0,2132.0,1.0,1.0007406783648805,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8455.0,519.0,937.0,1.0,1.28216241228495,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
8464.0,519.0,1372.0,1.0,0.999356649738391,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8448.0,519.0,627.0,2.0,1.4905124193652484,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
8486.0,519.0,2137.0,1.0,1.0091190591143715,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8434.0,519.0,69.0,2.0,1.4317629853945877,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
8435.0,519.0,161.0,1.0,1.0057562342941566,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8467.0,519.0,1434.0,3.0,1.1323939928666988,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
8484.0,519.0,2109.0,1.0,1.0052141202419336,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8446.0,519.0,524.0,1.0,1.009181713956994,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8471.0,519.0,1775.0,1.0,1.0086574061812172,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8451.0,519.0,732.0,1.0,1.0057562342941566,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8443.0,519.0,422.0,1.0,1.0029066357407177,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8457.0,519.0,1055.0,1.0,1.2994040128074886,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
8480.0,519.0,2024.0,1.0,1.3533949302988078,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
8482.0,519.0,2053.0,1.0,1.2215705833629074,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
8476.0,519.0,1840.0,5.0,1.567686585529944,40.0,40.0,240.0,240.0,10000.0,10000.0,0.0,0.6194690265486726
8444.0,519.0,427.0,2.0,1.5685982913970549,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
8456.0,519.0,984.0,1.0,1.0159240402960024,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8460.0,519.0,1125.0,2.0,1.300613035423001,10.0,10.0,60.0,60.0,2500.0,2500.0,0.0,0.3357234779300443
8063.0,442.0,872.0,1.0,1.4053237390986653,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
8052.0,442.0,605.0,1.0,1.2222939757454043,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
8055.0,442.0,740.0,1.0,1.4228385020038588,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
8062.0,442.0,871.0,1.0,1.0073731540857154,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8066.0,442.0,905.0,1.0,1.0158653038257657,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8071.0,442.0,1003.0,1.0,1.3037546758029095,20.0,20.0,120.0,120.0,5000.0,5000.0,0.0,0.9268313621990468
8078.0,442.0,1114.0,1.0,1.3905804508455075,35.0,35.0,210.0,210.0,8750.0,9040.12069053412,0.0,0.9268313621990468
8084.0,442.0,1484.0,1.0,1.5896143825781366,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
8095.0,442.0,1746.0,2.0,1.2530205207482397,9.0,9.0,54.0,54.0,2250.0,2250.0,0.0,0.8750994431185362
8098.0,442.0,1787.0,1.0,1.0075598364734362,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8115.0,442.0,2095.0,1.0,1.0030096514843791,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8043.0,442.0,37.0,1.0,1.0070773809662823,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8045.0,442.0,180.0,2.0,1.2637441427619962,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
8108.0,442.0,1939.0,2.0,1.3715111793759462,18.0,18.0,108.0,108.0,4500.0,4500.0,0.0,0.9268313621990468
8068.0,442.0,947.0,1.0,1.3036739686182302,15.0,15.0,90.0,90.0,3750.0,3750.0,0.0,0.8750994431185362
8053.0,442.0,623.0,1.0,1.0051862611604776,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8054.0,442.0,677.0,2.0,1.358902247517679,16.0,16.0,96.0,96.0,4000.0,4000.0,0.0,0.477326968973747
8058.0,442.0,826.0,2.0,1.2782285419003785,29.0,29.0,174.0,174.0,7250.0,7250.0,0.0,0.9268313621990468
8059.0,442.0,833.0,1.0,1.4438250758436226,12.0,12.0,72.0,72.0,3000.0,3000.0,0.0,0.477326968973747
8073.0,442.0,1031.0,1.0,1.0061018701768518,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8079.0,442.0,1165.0,1.0,1.0060672509813486,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8082.0,442.0,1304.0,1.0,1.0060672509813486,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8086.0,442.0,1524.0,1.0,1.4232052547273526,12.0,12.0,72.0,72.0,3000.0,3000.0,0.0,0.8750994431185362
8087.0,442.0,1532.0,1.0,1.2223285949409075,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
8090.0,442.0,1595.0,1.0,1.39233854732868,8.0,8.0,48.0,48.0,2000.0,2000.0,0.0,0.8750994431185362
8093.0,442.0,1664.0,1.0,1.3695794696219563,14.0,14.0,84.0,84.0,3500.0,3500.0,0.0,0.8750994431185362
8096.0,442.0,1752.0,1.0,1.0053729435481984,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8100.0,442.0,1811.0,1.0,1.2223285949409075,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
8104.0,442.0,1881.0,1.0,1.4158871689111294,17.0,17.0,102.0,102.0,4250.0,4250.0,0.0,0.9268313621990468
8105.0,442.0,1901.0,1.0,1.3873121169605185,23.0,23.0,138.0,138.0,5750.0,5750.0,0.0,0.9268313621990468
8113.0,442.0,2081.0,2.0,1.2607939222040188,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
8049.0,442.0,492.0,1.0,1.0051862611604776,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8069.0,442.0,963.0,1.0,1.005915187789131,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8094.0,442.0,1707.0,3.0,1.4047629162347477,16.0,16.0,96.0,96.0,4000.0,4000.0,0.0,0.8750994431185362
8092.0,442.0,1661.0,1.0,1.0055317798493235,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8046.0,442.0,213.0,1.0,1.450141231519072,6.0,6.0,36.0,36.0,1500.0,1500.0,0.0,0.477326968973747
8080.0,442.0,1266.0,1.0,1.0026801632872122,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8091.0,442.0,1602.0,1.0,1.0061018701768518,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8103.0,442.0,1869.0,1.0,1.3725324881494343,16.0,16.0,96.0,96.0,4000.0,4000.0,0.0,0.477326968973747
8110.0,442.0,2006.0,1.0,1.4668280926240442,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
8111.0,442.0,2031.0,1.0,1.2864328871843356,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.477326968973747
8114.0,442.0,2088.0,1.0,1.014224165281692,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8116.0,442.0,2139.0,1.0,1.372494810366905,8.0,8.0,48.0,48.0,2000.0,2000.0,0.0,0.477326968973747
8056.0,442.0,774.0,1.0,1.4112539642852682,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
8064.0,442.0,881.0,1.0,1.0073731540857154,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8099.0,442.0,1804.0,1.0,1.2625871239403097,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
8074.0,442.0,1043.0,1.0,1.0053729435481984,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8047.0,442.0,351.0,1.0,1.4589481723566025,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
8075.0,442.0,1056.0,1.0,1.256178025989928,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.8750994431185362
8065.0,442.0,898.0,1.0,1.422873121199362,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
8060.0,442.0,846.0,1.0,1.4211341931846877,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
8102.0,442.0,1863.0,1.0,1.3552722000428077,17.0,17.0,102.0,102.0,4250.0,4250.0,0.0,0.9268313621990468
8057.0,442.0,781.0,1.0,1.420948555133353,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
8050.0,442.0,533.0,1.0,1.2222939757454043,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
8081.0,442.0,1298.0,1.0,1.4686559135558384,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
8101.0,442.0,1853.0,1.0,1.3611506843268473,10.0,10.0,60.0,60.0,2500.0,2500.0,0.0,0.477326968973747
8051.0,442.0,553.0,1.0,1.0051862611604776,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8107.0,442.0,1933.0,1.0,1.2059774331252158,11.0,11.0,66.0,66.0,2750.0,2750.0,0.0,0.477326968973747
8048.0,442.0,352.0,1.0,1.26338995733079,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
8067.0,442.0,938.0,1.0,1.0073731540857154,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8070.0,442.0,987.0,1.0,1.0019580097674663,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8072.0,442.0,1019.0,1.0,1.4630789826156871,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
8088.0,442.0,1544.0,1.0,1.26338995733079,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
8076.0,442.0,1085.0,1.0,1.3066564439474206,16.0,16.0,96.0,96.0,4000.0,4000.0,0.0,0.8750994431185362
8085.0,442.0,1506.0,1.0,1.0075598364734362,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8097.0,442.0,1775.0,1.0,1.3640226671965394,10.0,10.0,60.0,60.0,2500.0,2500.0,0.0,0.477326968973747
8109.0,442.0,2000.0,1.0,1.005732015541642,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8112.0,442.0,2056.0,1.0,1.45597128181237,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
8061.0,442.0,865.0,1.0,1.009500228256573,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8089.0,442.0,1557.0,1.0,1.0026801632872122,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8106.0,442.0,1923.0,1.0,1.4229012516085533,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
8044.0,442.0,71.0,1.0,1.4130970806296574,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
8077.0,442.0,1095.0,1.0,1.3831777801211758,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
8083.0,442.0,1465.0,1.0,1.0160519862134862,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8901.0,555.0,872.0,1.0,1.008646242824969,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8911.0,555.0,1797.0,1.0,1.0008154209741662,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8900.0,555.0,706.0,1.0,1.270135642801168,23.0,23.0,138.0,138.0,5750.0,5750.0,0.0,0.9268313621990468
8893.0,555.0,287.0,1.0,1.170371246091807,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
8894.0,555.0,358.0,1.0,1.2615466405446825,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
8914.0,555.0,2036.0,1.0,1.6171723931353228,48.0,48.0,288.0,288.0,12000.0,12000.0,0.0,0.9268313621990468
8909.0,555.0,1676.0,1.0,1.2209279322311233,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
8912.0,555.0,1803.0,1.0,0.999356649738391,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8905.0,555.0,1319.0,1.0,1.2853809226695632,15.0,15.0,90.0,90.0,3750.0,3750.0,0.0,0.3357234779300443
8903.0,555.0,1043.0,1.0,1.001434605847524,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8915.0,555.0,2098.0,1.0,1.3599371046772175,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
8892.0,555.0,199.0,1.0,1.0029066357407177,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8895.0,555.0,428.0,1.0,1.2581841616234926,12.0,12.0,72.0,72.0,3000.0,3000.0,0.0,0.3357234779300443
8902.0,555.0,922.0,1.0,1.0045565307469844,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8908.0,555.0,1620.0,1.0,1.610769767665832,48.0,48.0,288.0,288.0,12000.0,12000.0,0.0,0.9268313621990468
8907.0,555.0,1372.0,1.0,0.999356649738391,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8898.0,555.0,553.0,1.0,1.004178724588772,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8904.0,555.0,1048.0,1.0,0.9999758346117488,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8906.0,555.0,1355.0,1.0,1.0046452388729703,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8899.0,555.0,572.0,1.0,1.0918126151924554,9.0,9.0,54.0,54.0,2250.0,2250.0,0.0,0.3357234779300443
8913.0,555.0,1871.0,1.0,1.0031567736683684,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
8897.0,555.0,502.0,1.0,1.3844759129102642,6.0,6.0,36.0,36.0,1500.0,1500.0,0.0,0.3357234779300443
8896.0,555.0,497.0,1.0,1.3586284858798792,18.0,18.0,108.0,108.0,4500.0,4500.0,0.0,0.9268313621990468
8910.0,555.0,1770.0,1.0,1.0033292396789222,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
12701.0,954.0,872.0,1.0,1.0094364761558865,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
12702.0,954.0,888.0,1.0,0.9982991497478252,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
12693.0,954.0,72.0,1.0,1.2871535175842184,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12708.0,954.0,1395.0,1.0,1.3295618800845006,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.3357234779300443
12710.0,954.0,1436.0,1.0,1.0072755358947945,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
12712.0,954.0,1552.0,1.0,1.0713132608385678,64.0,63.5,384.0,384.0,16000.0,16000.0,0.0,0.9268313621990468
12714.0,954.0,1714.0,1.0,1.3092534647809118,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
12715.0,954.0,1724.0,1.0,1.2540955051814564,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12719.0,954.0,1967.0,1.0,1.2317845433359509,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12707.0,954.0,1127.0,1.0,1.1281049367172529,88.0,87.66666666666667,528.0,528.0,22000.0,24625.0,0.0,0.9268313621990468
12716.0,954.0,1829.0,1.0,0.9900471943425402,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
12723.0,954.0,2135.0,1.0,1.231492570252729,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12706.0,954.0,993.0,1.0,1.427191048031662,18.0,18.0,108.0,108.0,4500.0,4500.0,0.0,0.9268313621990468
12709.0,954.0,1401.0,1.0,0.993983362512725,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
12721.0,954.0,2089.0,1.0,1.445481621242496,14.0,14.0,84.0,84.0,3500.0,3500.0,0.0,0.3357234779300443
12700.0,954.0,799.0,1.0,1.6156664778797023,12.0,12.0,72.0,72.0,3000.0,3000.0,0.0,0.3357234779300443
12720.0,954.0,2044.0,1.0,1.3300639020786804,7.0,7.0,42.0,42.0,1750.0,1750.0,0.0,0.3357234779300443
12699.0,954.0,725.0,1.0,1.0094364761558865,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
12695.0,954.0,462.0,1.0,0.9967329794404832,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
12696.0,954.0,487.0,1.0,1.3382732021278827,5.0,5.0,30.0,30.0,1250.0,1250.0,0.0,0.1148890109568618
12705.0,954.0,988.0,1.0,1.0735028536533977,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
12718.0,954.0,1948.0,1.0,1.2714916952396635,3.0,3.0,18.0,18.0,750.0,750.0,0.0,0.1148890109568618
12694.0,954.0,319.0,1.0,1.307543066068891,4.0,4.0,24.0,24.0,1000.0,1000.0,0.0,0.1148890109568618
12698.0,954.0,673.0,1.0,0.9967329794404832,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
12692.0,954.0,17.0,1.0,1.0058503309361442,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
12713.0,954.0,1623.0,1.0,1.2459071798899717,34.0,34.0,204.0,204.0,8500.0,8500.0,0.0,0.9268313621990468
12722.0,954.0,2106.0,1.0,0.9994539915884416,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
12697.0,954.0,554.0,1.0,1.2778947951925403,2.0,2.0,12.0,12.0,500.0,500.0,0.0,0.1148890109568618
12717.0,954.0,1908.0,1.0,1.1530650341420623,126.0,125.66666666666669,756.0,754.0,31500.0,24625.0,0.0,0.9268313621990468
12704.0,954.0,976.0,1.0,1.074161774131997,1.0,1.0,6.0,6.0,250.0,250.0,0.0,0.0372658510677975
