"especialidad_sector","modalidad","razon_social","fecha_resolucion","canton","provincia","id_fact_oc","id_razon_social","id_curso_perfil","id_fecha","%_asistencia","costo","tipo","area_familia","curso_perfil","estado","tipo_razon_social","num_cap_cer","total_cursos","volumen_capacitados","total_horas","carga_horaria","anio","total_ganancias","prediction(total_ganancias)"
"MISSING","online","MISSING","MISSING","riobamba","chimborazo",859.0,1607.0,3190.0,7.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",327.0,39.0,2842.0,2616.0,8.0,2022.0,0.0,19648.734104166666
"MISSING","presencial","MISSING","MISSING","riobamba","chimborazo",860.0,1607.0,3152.0,7.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",20.0,39.0,2842.0,160.0,8.0,2022.0,0.0,2098.6285714285714
"MISSING","presencial","MISSING","MISSING","riobamba","chimborazo",861.0,1607.0,3082.0,7.0,0.0,0.0,"curso","forestal ecología y medio ambiente",,"calificado","operador de capacitación",19.0,39.0,2842.0,760.0,40.0,2022.0,0.0,7196.09
"capacitación","presencial","MISSING","MISSING","riobamba","chimborazo",862.0,1607.0,3081.0,7.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",44.0,39.0,2842.0,1760.0,40.0,2022.0,0.0,19648.734104166666
"MISSING","online","MISSING","MISSING","riobamba","chimborazo",863.0,1607.0,3192.0,7.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",42.0,39.0,2842.0,336.0,8.0,2022.0,0.0,1011.25
"MISSING","presencial","MISSING","24-08-2021","manta","manabi",864.0,1613.0,1811.0,6.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",9.0,2.0,14.0,720.0,80.0,2021.0,0.0,11148.75
"MISSING","presencial","MISSING","24-08-2021","manta","manabi",865.0,1613.0,1812.0,6.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",5.0,2.0,14.0,600.0,120.0,2021.0,0.0,2803.5
"MISSING","presencial","MISSING","MISSING","MISSING","MISSING",866.0,1627.0,3954.0,6.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",33.0,3.0,216.0,660.0,20.0,2021.0,0.0,5008.99
"MISSING","presencial","MISSING","MISSING","MISSING","MISSING",867.0,1627.0,3967.0,6.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",148.0,3.0,216.0,59200.0,400.0,2021.0,0.0,85929.324998295
"MISSING","presencial","MISSING","MISSING","MISSING","MISSING",868.0,1627.0,3968.0,6.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",35.0,3.0,216.0,7000.0,200.0,2021.0,0.0,37297.46666666667
"MISSING","presencial","MISSING","MISSING","quito","pichincha",869.0,1665.0,2260.0,6.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",126.0,2.0,223.0,21420.0,170.0,2021.0,0.0,85929.324998295
"MISSING","presencial","MISSING","MISSING","quito","pichincha",870.0,1665.0,2261.0,6.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",97.0,2.0,223.0,16490.0,170.0,2021.0,0.0,85929.324998295
"MISSING","presencial","MISSING","MISSING","quito","pichincha",871.0,1665.0,2260.0,4.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",36.0,2.0,77.0,6120.0,170.0,2019.0,0.0,37297.46666666667
"MISSING","presencial","MISSING","MISSING","quito","pichincha",872.0,1665.0,2261.0,4.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",41.0,2.0,77.0,6970.0,170.0,2019.0,0.0,37297.46666666667
"MISSING","presencial","MISSING","MISSING","quito","pichincha",873.0,1693.0,3418.0,6.0,0.0,0.0,"curso","artes y artesanía",,"calificado","operador de capacitación",284.0,25.0,2940.0,22720.0,80.0,2021.0,0.0,85929.324998295
"MISSING","presencial","MISSING","MISSING","quito","pichincha",874.0,1693.0,3419.0,6.0,0.0,0.0,"curso","artes y artesanía",,"calificado","operador de capacitación",4.0,25.0,2940.0,128.0,32.0,2021.0,0.0,615.6961538375385
"MISSING","presencial","MISSING","MISSING","quito","pichincha",875.0,1693.0,3420.0,6.0,0.0,0.0,"curso","artes y artesanía",,"calificado","operador de capacitación",59.0,25.0,2940.0,4720.0,80.0,2021.0,0.0,37297.46666666667
"MISSING","presencial","MISSING","MISSING","guayaquil","guayas",876.0,1840.0,602.0,6.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",114.0,2.0,124.0,4560.0,40.0,2021.0,0.0,87338.40000000001
"MISSING","presencial","MISSING","MISSING","guayaquil","guayas",877.0,1840.0,599.0,6.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",10.0,2.0,124.0,400.0,40.0,2021.0,0.0,5325.64
"MISSING","presencial","MISSING","MISSING","quito","pichincha",878.0,1860.0,346.0,6.0,0.0,0.0,"curso","artes y artesanía",,"calificado","operador de capacitación",8.0,5.0,17.0,4000.0,500.0,2021.0,0.0,37297.46666666667
"MISSING","presencial","MISSING","MISSING","quito","pichincha",879.0,1860.0,347.0,6.0,0.0,0.0,"curso","artes y artesanía",,"calificado","operador de capacitación",6.0,5.0,17.0,3000.0,500.0,2021.0,0.0,18265.424000000003
"MISSING","presencial","MISSING","MISSING","quito","pichincha",880.0,1860.0,351.0,6.0,0.0,0.0,"curso","artes y artesanía",,"calificado","operador de capacitación",1.0,5.0,17.0,360.0,360.0,2021.0,0.0,3886.186666666666
"MISSING","presencial","MISSING","MISSING","quito","pichincha",881.0,1860.0,353.0,6.0,0.0,0.0,"curso","servicios socioculturales y a la comunidad",,"calificado","operador de capacitación",1.0,5.0,17.0,360.0,360.0,2021.0,0.0,3886.186666666666
"MISSING","presencial","MISSING","MISSING","quito","pichincha",882.0,1860.0,353.0,4.0,0.0,0.0,"curso","servicios socioculturales y a la comunidad",,"calificado","operador de capacitación",5.0,8.0,51.0,1800.0,360.0,2019.0,0.0,18265.424000000003
"MISSING","presencial","MISSING","MISSING","guayaquil","guayas",883.0,1870.0,1759.0,6.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",20.0,5.0,161.0,480.0,24.0,2021.0,0.0,5325.64
"MISSING","online","MISSING","MISSING","guayaquil","guayas",884.0,1870.0,1770.0,6.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",20.0,5.0,161.0,480.0,24.0,2021.0,0.0,5325.64
"MISSING","online","MISSING","MISSING","guayaquil","guayas",885.0,1870.0,1772.0,6.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",64.0,5.0,161.0,1536.0,24.0,2021.0,0.0,7149.0
"MISSING","online","MISSING","MISSING","guayaquil","guayas",886.0,1870.0,1771.0,6.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",20.0,5.0,161.0,440.0,22.0,2021.0,0.0,5325.64
"MISSING","presencial","MISSING","MISSING","quito","pichincha",887.0,1929.0,326.0,6.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",16.0,11.0,190.0,256.0,16.0,2021.0,0.0,2930.4
"MISSING","presencial","MISSING","MISSING","quito","pichincha",888.0,1929.0,316.0,6.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",15.0,11.0,190.0,120.0,8.0,2021.0,0.0,615.6961538375385
"MISSING","presencial","MISSING","MISSING","quito","pichincha",889.0,1929.0,329.0,6.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",46.0,11.0,190.0,736.0,16.0,2021.0,0.0,7196.09
"MISSING","presencial","MISSING","MISSING","quito","pichincha",890.0,1929.0,321.0,6.0,0.0,0.0,"curso","finanzas comercio y ventas",,"calificado","operador de capacitación",6.0,11.0,190.0,48.0,8.0,2021.0,0.0,212.81000000000003
"MISSING","presencial","MISSING","MISSING","quito","pichincha",891.0,1929.0,314.0,6.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",4.0,11.0,190.0,48.0,12.0,2021.0,0.0,212.81000000000003
"MISSING","presencial","MISSING","MISSING","quito","pichincha",892.0,1929.0,324.0,6.0,0.0,0.0,"curso","transporte y logística",,"calificado","operador de capacitación",24.0,11.0,190.0,312.0,13.0,2021.0,0.0,3886.186666666666
"MISSING","presencial","MISSING","MISSING","quito","pichincha",893.0,1929.0,320.0,6.0,0.0,0.0,"curso","finanzas comercio y ventas",,"calificado","operador de capacitación",12.0,11.0,190.0,96.0,8.0,2021.0,0.0,615.6961538375385
"MISSING","presencial","MISSING","MISSING","quito","pichincha",894.0,1929.0,318.0,6.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",23.0,11.0,190.0,368.0,16.0,2021.0,0.0,3886.186666666666
"MISSING","presencial","MISSING","MISSING","quito","pichincha",895.0,1929.0,319.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",3.0,11.0,190.0,48.0,16.0,2021.0,0.0,212.81000000000003
"MISSING","presencial","MISSING","MISSING","quito","pichincha",896.0,1929.0,314.0,4.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",8.0,12.0,116.0,96.0,12.0,2019.0,0.0,615.6961538375385
"MISSING","presencial","MISSING","MISSING","quito","pichincha",897.0,1929.0,324.0,4.0,0.0,0.0,"curso","transporte y logística",,"calificado","operador de capacitación",8.0,12.0,116.0,104.0,13.0,2019.0,0.0,615.6961538375385
"MISSING","presencial","MISSING","MISSING","quito","pichincha",898.0,1929.0,318.0,4.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",4.0,12.0,116.0,64.0,16.0,2019.0,0.0,615.6961538375385
"MISSING","presencial","MISSING","MISSING","quito","pichincha",899.0,1929.0,322.0,4.0,0.0,0.0,"curso","finanzas comercio y ventas",,"calificado","operador de capacitación",7.0,12.0,116.0,84.0,12.0,2019.0,0.0,615.6961538375385
"MISSING","presencial","MISSING","MISSING","guayaquil","guayas",900.0,1972.0,3373.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",19.0,10.0,385.0,418.0,22.0,2021.0,0.0,5325.64
"MISSING","presencial","MISSING","MISSING","guayaquil","guayas",901.0,1972.0,3415.0,6.0,0.0,0.0,"curso","electricidad y electrónica",,"calificado","operador de capacitación",19.0,10.0,385.0,380.0,20.0,2021.0,0.0,3026.957142857143
"MISSING","presencial","MISSING","MISSING","guayaquil","guayas",902.0,1972.0,3350.0,6.0,0.0,0.0,"curso","electricidad y electrónica",,"calificado","operador de capacitación",9.0,10.0,385.0,180.0,20.0,2021.0,0.0,2098.6285714285714
"MISSING","presencial","MISSING","MISSING","guayaquil","guayas",903.0,1972.0,3351.0,6.0,0.0,0.0,"curso","electricidad y electrónica",,"calificado","operador de capacitación",7.0,10.0,385.0,140.0,20.0,2021.0,0.0,615.6961538375385
"MISSING","presencial","MISSING","MISSING","guayaquil","guayas",904.0,1972.0,3416.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",21.0,10.0,385.0,462.0,22.0,2021.0,0.0,5325.64
"MISSING","presencial","MISSING","MISSING","guayaquil","guayas",905.0,1972.0,3384.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",230.0,10.0,385.0,2760.0,12.0,2021.0,0.0,34220.0
"MISSING","presencial","MISSING","MISSING","guayaquil","guayas",906.0,1972.0,3385.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",15.0,10.0,385.0,120.0,8.0,2021.0,0.0,615.6961538375385
"MISSING","presencial","MISSING","MISSING","guayaquil","guayas",907.0,1972.0,3352.0,6.0,0.0,0.0,"curso","mecánica industrial y minería",,"calificado","operador de capacitación",45.0,10.0,385.0,900.0,20.0,2021.0,0.0,7196.09
"MISSING","presencial","MISSING","MISSING","guayaquil","guayas",908.0,1972.0,3395.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",1.0,10.0,385.0,12.0,12.0,2021.0,0.0,212.81000000000003
"MISSING","presencial","MISSING","MISSING","guayaquil","guayas",909.0,1972.0,3398.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",19.0,10.0,385.0,228.0,12.0,2021.0,0.0,1094.4599999696
"MISSING","presencial","MISSING","MISSING","guayaquil","guayas",910.0,1972.0,3350.0,3.0,0.0,0.0,"curso","electricidad y electrónica",,"calificado","operador de capacitación",8.0,17.0,840.0,160.0,20.0,2018.0,0.0,2098.6285714285714
"MISSING","presencial","MISSING","MISSING","guayaquil","guayas",911.0,1972.0,3416.0,3.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",19.0,17.0,840.0,418.0,22.0,2018.0,0.0,5325.64
"MISSING","presencial","MISSING","MISSING","guayaquil","guayas",912.0,1972.0,3384.0,3.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",583.0,17.0,840.0,6996.0,12.0,2018.0,0.0,34688.11
"MISSING","presencial","MISSING","MISSING","guayaquil","guayas",913.0,1972.0,3385.0,3.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",5.0,17.0,840.0,40.0,8.0,2018.0,0.0,212.81000000000003
"MISSING","presencial","MISSING","MISSING","guayaquil","guayas",914.0,1972.0,3395.0,3.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",9.0,17.0,840.0,108.0,12.0,2018.0,0.0,615.6961538375385
"MISSING","presencial","MISSING","MISSING","guayaquil","guayas",915.0,1972.0,3398.0,3.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",10.0,17.0,840.0,120.0,12.0,2018.0,0.0,615.6961538375385
"MISSING","presencial","MISSING","MISSING","guayaquil","guayas",916.0,1972.0,3369.0,3.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",21.0,17.0,840.0,252.0,12.0,2018.0,0.0,3026.957142857143
"programas de escritorio","presencial","MISSING","MISSING","guayaquil","guayas",917.0,1972.0,3341.0,3.0,0.0,51.333333328,"curso","tecnologías de la información y comunicación","excel ii","calificado","operador de capacitación",6.0,17.0,840.0,96.0,16.0,2018.0,307.999999968,615.6961538375385
"MISSING","presencial","MISSING","MISSING","guayaquil","guayas",918.0,1972.0,3346.0,3.0,0.0,0.0,"curso","construcción e infraestructura",,"calificado","operador de capacitación",10.0,17.0,840.0,300.0,30.0,2018.0,0.0,3026.957142857143
"MISSING","presencial","MISSING","MISSING","guayaquil","guayas",919.0,1972.0,3393.0,3.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",79.0,17.0,840.0,632.0,8.0,2018.0,0.0,2803.5
"MISSING","presencial","MISSING","MISSING","guayaquil","guayas",920.0,1972.0,3356.0,3.0,0.0,0.0,"curso","mecánica industrial y minería",,"calificado","operador de capacitación",16.0,17.0,840.0,320.0,20.0,2018.0,0.0,3026.957142857143
"MISSING","presencial","MISSING","MISSING","MISSING","MISSING",921.0,1974.0,1392.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",10.0,9.0,186.0,120.0,12.0,2021.0,0.0,615.6961538375385
"MISSING","presencial","MISSING","MISSING","MISSING","MISSING",922.0,1974.0,1393.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",36.0,9.0,186.0,432.0,12.0,2021.0,0.0,5325.64
"MISSING","presencial","MISSING","MISSING","MISSING","MISSING",923.0,1974.0,1391.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",10.0,9.0,186.0,120.0,12.0,2021.0,0.0,615.6961538375385
"MISSING","presencial","MISSING","MISSING","MISSING","MISSING",924.0,1974.0,1351.0,6.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",10.0,9.0,186.0,320.0,32.0,2021.0,0.0,3886.186666666666
"MISSING","presencial","MISSING","MISSING","MISSING","MISSING",925.0,1974.0,1361.0,6.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",14.0,9.0,186.0,336.0,24.0,2021.0,0.0,3886.186666666666
"MISSING","presencial","MISSING","MISSING","MISSING","MISSING",926.0,1974.0,1396.0,6.0,0.0,0.0,"curso","procesos industriales",,"calificado","operador de capacitación",8.0,9.0,186.0,144.0,18.0,2021.0,0.0,615.6961538375385
"MISSING","MISSING","MISSING","2/9/2021","quito","pichincha",927.0,2009.0,4906.0,6.0,0.0,0.0,"perfil","información y comunicación",,"calificado","operador de capacitación",32.0,3.0,103.0,0.0,0.0,2021.0,0.0,212.81000000000003
"MISSING","presencial","MISSING","MISSING","MISSING","pichincha",928.0,2083.0,1187.0,6.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",37.0,2.0,99.0,4440.0,120.0,2021.0,0.0,37297.46666666667
"MISSING","online","MISSING","MISSING","MISSING","pichincha",929.0,2083.0,1203.0,6.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",37.0,2.0,99.0,4440.0,120.0,2021.0,0.0,37297.46666666667
"MISSING","semipresencial","MISSING","MISSING","MISSING","pichincha",930.0,2083.0,1209.0,6.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",37.0,2.0,99.0,4440.0,120.0,2021.0,0.0,37297.46666666667
"MISSING","presencial","MISSING","MISSING","MISSING","pichincha",931.0,2083.0,1188.0,6.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",62.0,2.0,99.0,2480.0,40.0,2021.0,0.0,29860.0
"MISSING","MISSING","MISSING","MISSING","riobamba","chimborazo",932.0,2134.0,5082.0,6.0,0.0,0.0,"perfil","actividades inmobiliarias",,"calificado","operador de capacitación",35.0,3.0,116.0,0.0,0.0,2021.0,0.0,212.81000000000003
"MISSING","presencial","MISSING","MISSING","MISSING","MISSING",933.0,2191.0,468.0,6.0,0.0,0.0,"curso","artes y artesanía",,"calificado","operador de capacitación",28.0,2.0,29.0,9072.0,324.0,2021.0,0.0,85929.324998295
"MISSING","presencial","MISSING","MISSING","MISSING","MISSING",934.0,2191.0,468.0,3.0,0.0,0.0,"curso","artes y artesanía",,"calificado","operador de capacitación",20.0,1.0,20.0,6480.0,324.0,2018.0,0.0,37297.46666666667
"MISSING","presencial","MISSING","MISSING","MISSING","MISSING",935.0,2191.0,468.0,4.0,0.0,0.0,"curso","artes y artesanía",,"calificado","operador de capacitación",11.0,2.0,12.0,3564.0,324.0,2019.0,0.0,37297.46666666667
"MISSING","presencial","MISSING","5/11/2021","quito","pichincha",936.0,2194.0,4180.0,6.0,0.0,0.0,"curso","administración y legislación",,"calificado","operador de capacitación",6.0,9.0,65.0,240.0,40.0,2021.0,0.0,2930.4
"MISSING","online","MISSING","30-12-2021","MISSING","MISSING",937.0,2208.0,4552.0,6.0,0.0,0.0,"curso","educación y capacitación",,"calificado","operador de capacitación",83.0,3.0,219.0,9960.0,120.0,2021.0,0.0,85929.324998295
