id_oec,id_perfil,id_fecha,num_cer,total_horas,total_cursos,volumen_capacitados,total_ganacias,%_asistencia
101.0,,26409,1,,12,67,,
101.0,,3344,1,,15,63,,
101.0,,3346,8,,17,153,,
101.0,,3256,6,,12,83,,
101.0,,1043,1,,10,20,,
101.0,,3758,1,,8,33,,
101.0,,3228,6,,9,51,,
101.0,,26707,1,,9,86,,
101.0,,26354,1,,10,53,,
101.0,,27858,7,,15,69,,
101.0,,3347,5,,8,56,,
101.0,,3349,10,,5,18,,
101.0,,3259,1,,7,33,,
101.0,,6415,2,,21,70,,
101.0,,3354,1,,16,230,,
101.0,,25386,4,,17,113,,
101.0,,38541,6,,13,76,,
101.0,,5028,1,,12,64,,
101.0,,3229,6,,17,94,,
101.0,,3359,2,,11,57,,
101.0,,38069,1,,12,31,,
101.0,,25035,5,,17,322,,
101.0,,3262,2,,18,89,,
101.0,,24370,1,,18,208,,
101.0,,3202,6,,6,24,,
101.0,,27231,3,,16,411,,
101.0,,25176,3,,12,84,,
101.0,,3364,2,,12,88,,
101.0,,1145,1,,8,8,,
101.0,,372,7,,11,28,,
101.0,,7706,1,,9,10,,
101.0,,428,2,,8,10,,
101.0,,941,1,,8,11,,
101.0,,454,2,,7,36,,
101.0,,1001,1,,12,63,,
101.0,,738,2,,10,27,,
101.0,,469,2,,4,8,,
101.0,,187,3,,10,67,,
101.0,,598,1,,8,24,,
101.0,,112,1,,4,7,,
101.0,,115,4,,5,13,,
101.0,,62,2,,5,8,,
101.0,,6678,1,,9,19,,
101.0,,263,1,,17,98,,
101.0,,533,1,,9,15,,
101.0,,5081,1,,8,17,,
101.0,,7921,2,,11,21,,
101.0,,4176,1,,9,19,,
101.0,,4794,5,,14,67,,
101.0,,3716,2,,25,131,,
101.0,,1877,10,,14,113,,
101.0,,7015,1,,8,11,,
101.0,,12514,4,,12,66,,
101.0,,225,1,,15,82,,
101.0,,544,1,,7,8,,
101.0,,145,8,,9,60,,
101.0,,4805,2,,8,13,,
101.0,,4206,1,,11,44,,
101.0,,546,3,,14,58,,
101.0,,549,1,,7,15,,
101.0,,1894,7,,13,72,,
101.0,,591,4,,10,45,,
101.0,,1895,5,,14,43,,
101.0,,551,1,,6,18,,
101.0,,552,1,,10,16,,
101.0,,333,2,,13,50,,
101.0,,6019,3,,11,26,,
101.0,,553,3,,19,118,,
101.0,,3151,1,,6,6,,
101.0,,557,1,,10,34,,
101.0,,558,1,,12,54,,
101.0,,1903,2,,9,32,,
101.0,,561,1,,9,33,,
101.0,,563,15,,11,98,,
101.0,,566,1,,10,15,,
101.0,,570,2,,9,13,,
101.0,,2974,3,,14,40,,
101.0,,1920,1,,13,54,,
101.0,,574,5,,11,80,,
101.0,,6090,2,,15,75,,
101.0,,1923,2,,12,21,,
101.0,,578,5,,12,63,,
101.0,,1927,1,,13,37,,
101.0,,2688,1,,10,28,,
101.0,,7381,1,,23,120,,
101.0,,1080,4,,13,62,,
101.0,,8550,2,,8,27,,
101.0,,583,1,,15,31,,
101.0,,776,2,,11,16,,
101.0,,320,10,,13,95,,
101.0,,67,1,,2,5,,
101.0,,1145,1,,8,8,,
101.0,,372,2,,11,28,,
101.0,,687,1,,2,6,,
101.0,,7706,1,,9,10,,
101.0,,428,1,,8,10,,
101.0,,13764,1,,15,74,,
101.0,,216,1,,7,21,,
101.0,,13818,1,,15,44,,
101.0,,13765,1,,19,84,,
101.0,,454,1,,7,36,,
101.0,,1001,1,,12,63,,
101.0,,240,1,,1,1,,
101.0,,738,2,,10,27,,
101.0,,187,3,,10,67,,
101.0,,24363,1,,22,257,,
101.0,,4570,1,,4,4,,
101.0,,1077,1,,3,5,,
101.0,,6678,2,,9,19,,
101.0,,3079,4,,7,25,,
101.0,,25562,8,,16,185,,
101.0,,263,1,,17,98,,
101.0,,3269,4,,13,126,,
101.0,,9445,1,,11,71,,
101.0,,533,1,,9,15,,
101.0,,5081,1,,8,17,,
101.0,,26121,5,,8,54,,
101.0,,17645,2,,11,32,,
101.0,,25270,3,,11,38,,
101.0,,123,1,,8,14,,
101.0,,7921,2,,11,21,,
101.0,,3526,4,,11,109,,
101.0,,3275,5,,14,197,,
101.0,,4794,4,,14,67,,
101.0,,2681,1,,4,4,,
101.0,,3716,2,,25,131,,
101.0,,8205,1,,14,159,,
101.0,,1877,7,,14,113,,
101.0,,7015,1,,8,11,,
101.0,,7236,1,,8,37,,
101.0,,11856,4,,14,44,,
101.0,,24349,3,,7,49,,
101.0,,9449,4,,20,174,,
101.0,,12514,3,,12,66,,
101.0,,25344,2,,16,93,,
101.0,,3467,1,,21,47,,
101.0,,10392,2,,12,89,,
101.0,,40279,5,,9,34,,
101.0,,3238,3,,11,37,,
101.0,,145,7,,9,60,,
101.0,,868,2,,15,58,,
101.0,,3292,3,,15,68,,
101.0,,4805,1,,8,13,,
101.0,,38992,1,,15,64,,
101.0,,4206,1,,11,44,,
101.0,,546,3,,14,58,,
101.0,,610,3,,14,101,,
101.0,,26670,1,,10,52,,
101.0,,601,3,,15,78,,
101.0,,3377,2,,10,45,,
101.0,,1894,6,,13,72,,
101.0,,591,5,,10,45,,
101.0,,1895,4,,14,43,,
101.0,,17844,1,,13,51,,
101.0,,3215,6,,15,107,,
101.0,,25438,3,,14,73,,
101.0,,24352,8,,8,40,,
101.0,,8497,7,,16,124,,
101.0,,552,1,,10,16,,
101.0,,333,2,,13,50,,
101.0,,6019,4,,11,26,,
101.0,,553,4,,19,118,,
101.0,,8159,1,,18,42,,
101.0,,25375,1,,8,14,,
101.0,,26336,2,,21,105,,
101.0,,24355,2,,10,48,,
101.0,,3150,1,,11,19,,
101.0,,26587,6,,14,128,,
101.0,,37991,9,,13,79,,
101.0,,3152,1,,14,32,,
101.0,,557,1,,10,34,,
101.0,,13764,4,,15,74,,
101.0,,558,1,,12,54,,
101.0,,3316,1,,12,34,,
101.0,,1903,2,,9,32,,
101.0,,13818,4,,15,44,,
101.0,,25069,3,,9,63,,
101.0,,3320,2,,13,37,,
101.0,,13765,3,,19,84,,
101.0,,7321,1,,4,4,,
101.0,,41651,2,,10,43,,
101.0,,24935,1,,11,20,,
101.0,,3752,1,,9,11,,
101.0,,13829,8,,17,115,,
101.0,,5224,1,,7,11,,
101.0,,3223,1,,10,37,,
101.0,,3327,8,,16,101,,
101.0,,26126,3,,7,30,,
101.0,,3392,1,,14,71,,
101.0,,4980,7,,12,112,,
101.0,,3393,6,,8,44,,
101.0,,3554,1,,19,102,,
101.0,,566,1,,10,15,,
101.0,,3335,4,,15,97,,
101.0,,3337,2,,23,140,,
101.0,,570,2,,9,13,,
101.0,,3755,1,,6,40,,
101.0,,6600,9,,18,227,,
101.0,,25071,5,,9,45,,
101.0,,27220,2,,14,130,,
101.0,,3398,2,,9,36,,
101.0,,25450,2,,10,43,,
101.0,,6601,3,,13,97,,
101.0,,5125,1,,11,22,,
101.0,,2974,3,,14,40,,
101.0,,3342,4,,15,172,,
101.0,,1920,1,,13,54,,
101.0,,26409,1,,12,67,,
101.0,,574,4,,11,80,,
101.0,,24363,2,,22,257,,
101.0,,4292,1,,10,20,,
101.0,,6090,3,,15,75,,
101.0,,3344,1,,15,63,,
101.0,,3346,4,,17,153,,
101.0,,3256,6,,12,83,,
101.0,,1923,1,,12,21,,
101.0,,3228,5,,9,51,,
101.0,,26354,1,,10,53,,
101.0,,27858,4,,15,69,,
101.0,,3347,5,,8,56,,
101.0,,3349,3,,5,18,,
101.0,,578,6,,12,63,,
101.0,,3259,1,,7,33,,
101.0,,6415,1,,21,70,,
101.0,,1927,1,,13,37,,
101.0,,2688,1,,10,28,,
101.0,,3354,1,,16,230,,
101.0,,7381,1,,23,120,,
101.0,,25386,5,,17,113,,
101.0,,8666,1,,5,8,,
101.0,,1080,4,,13,62,,
101.0,,26217,2,,10,44,,
101.0,,38541,6,,13,76,,
101.0,,5028,1,,12,64,,
101.0,,3229,5,,17,94,,
101.0,,3359,3,,11,57,,
101.0,,25035,3,,17,322,,
101.0,,583,1,,15,31,,
101.0,,775,1,,13,54,,
101.0,,776,1,,11,16,,
101.0,,24370,3,,18,208,,
101.0,,3202,5,,6,24,,
101.0,,27231,2,,16,411,,
101.0,,25176,1,,12,84,,
101.0,,3364,1,,12,88,,
101.0,,320,8,,13,95,,
101.0,,1145,1,,8,8,,
101.0,,1149,1,,1,1,,
101.0,,372,4,,11,28,,
101.0,,4730,1,,2,2,,
101.0,,399,1,,1,1,,
101.0,,7706,1,,9,10,,
101.0,,428,2,,8,10,,
101.0,,1334,1,,7,15,,
101.0,,216,4,,7,21,,
101.0,,13818,1,,15,44,,
101.0,,13765,1,,19,84,,
101.0,,447,2,,3,5,,
101.0,,454,1,,7,36,,
101.0,,1001,1,,12,63,,
101.0,,1768,1,,1,1,,
101.0,,738,2,,10,27,,
101.0,,187,1,,10,67,,
101.0,,24363,1,,22,257,,
101.0,,4570,1,,4,4,,
101.0,,598,1,,8,24,,
101.0,,115,1,,5,13,,
101.0,,1077,1,,3,5,,
101.0,,62,2,,5,8,,
101.0,,6678,1,,9,19,,
101.0,,3079,1,,7,25,,
101.0,,25562,7,,16,185,,
101.0,,3269,4,,13,126,,
101.0,,533,1,,9,15,,
101.0,,26121,5,,8,54,,
101.0,,17645,1,,11,32,,
101.0,,25270,1,,11,38,,
101.0,,123,1,,8,14,,
101.0,,3526,4,,11,109,,
101.0,,24243,1,,10,37,,
101.0,,3275,4,,14,197,,
101.0,,4794,2,,14,67,,
101.0,,2681,1,,4,4,,
101.0,,8205,1,,14,159,,
101.0,,1877,7,,14,113,,
101.0,,7015,1,,8,11,,
101.0,,7236,1,,8,37,,
101.0,,11856,4,,14,44,,
101.0,,24349,3,,7,49,,
101.0,,1879,1,,19,71,,
101.0,,9449,4,,20,174,,
101.0,,12514,3,,12,66,,
101.0,,25344,6,,16,93,,
101.0,,3467,1,,21,47,,
101.0,,10392,3,,12,89,,
101.0,,25946,1,,11,41,,
101.0,,40279,3,,9,34,,
101.0,,3238,2,,11,37,,
101.0,,145,3,,9,60,,
101.0,,16091,1,,15,157,,
101.0,,868,1,,15,58,,
101.0,,3292,2,,15,68,,
101.0,,4805,1,,8,13,,
101.0,,38992,2,,15,64,,
101.0,,4206,1,,11,44,,
101.0,,546,1,,14,58,,
101.0,,610,4,,14,101,,
101.0,,601,1,,15,78,,
101.0,,3377,1,,10,45,,
101.0,,1894,5,,13,72,,
101.0,,591,3,,10,45,,
101.0,,1895,3,,14,43,,
101.0,,17844,3,,13,51,,
101.0,,3215,6,,15,107,,
101.0,,25438,3,,14,73,,
101.0,,24352,7,,8,40,,
101.0,,8497,3,,16,124,,
101.0,,552,1,,10,16,,
101.0,,3245,1,,8,29,,
101.0,,333,2,,13,50,,
101.0,,6019,4,,11,26,,
101.0,,553,4,,19,118,,
101.0,,26336,2,,21,105,,
101.0,,24355,3,,10,48,,
101.0,,3150,1,,11,19,,
101.0,,26587,6,,14,128,,
101.0,,37991,7,,13,79,,
101.0,,612,1,,6,65,,
101.0,,3152,1,,14,32,,
101.0,,557,1,,10,34,,
101.0,,13764,2,,15,74,,
101.0,,558,1,,12,54,,
101.0,,560,1,,2,18,,
101.0,,3316,1,,12,34,,
101.0,,3155,1,,5,5,,
101.0,,24521,1,,8,40,,
101.0,,1903,3,,9,32,,
101.0,,13818,5,,15,44,,
101.0,,25069,1,,9,63,,
101.0,,3320,2,,13,37,,
101.0,,614,1,,6,82,,
101.0,,3321,1,,5,12,,
101.0,,561,1,,9,33,,
101.0,,13765,1,,19,84,,
101.0,,7321,1,,4,4,,
101.0,,25444,1,,10,67,,
101.0,,41651,1,,10,43,,
101.0,,24935,1,,11,20,,
101.0,,3752,1,,9,11,,
101.0,,13829,4,,17,115,,
101.0,,5224,1,,7,11,,
101.0,,3327,7,,16,101,,
101.0,,26126,3,,7,30,,
101.0,,3392,1,,14,71,,
101.0,,4980,4,,12,112,,
101.0,,3393,2,,8,44,,
101.0,,566,1,,10,15,,
101.0,,3335,4,,15,97,,
101.0,,3337,3,,23,140,,
101.0,,570,2,,9,13,,
101.0,,6600,6,,18,227,,
101.0,,27220,1,,14,130,,
101.0,,3398,1,,9,36,,
101.0,,25450,3,,10,43,,
101.0,,6601,1,,13,97,,
101.0,,2974,3,,14,40,,
101.0,,3342,2,,15,172,,
101.0,,1920,1,,13,54,,
101.0,,574,4,,11,80,,
101.0,,6090,3,,15,75,,
101.0,,3344,1,,15,63,,
101.0,,3346,6,,17,153,,
101.0,,3256,7,,12,83,,
101.0,,1043,1,,10,20,,
101.0,,3758,1,,8,33,,
101.0,,1923,1,,12,21,,
101.0,,27858,6,,15,69,,
101.0,,3347,3,,8,56,,
101.0,,578,5,,12,63,,
101.0,,6415,1,,21,70,,
101.0,,1927,1,,13,37,,
101.0,,2688,1,,10,28,,
101.0,,3354,1,,16,230,,
101.0,,7381,1,,23,120,,
101.0,,25386,2,,17,113,,
101.0,,8666,1,,5,8,,
101.0,,1080,3,,13,62,,
101.0,,38541,4,,13,76,,
101.0,,3229,3,,17,94,,
101.0,,25035,2,,17,322,,
101.0,,3262,1,,18,89,,
101.0,,775,1,,13,54,,
101.0,,776,1,,11,16,,
101.0,,24370,2,,18,208,,
101.0,,3202,1,,6,24,,
101.0,,27231,3,,16,411,,
101.0,,25176,2,,12,84,,
101.0,,3364,1,,12,88,,
101.0,,320,7,,13,95,,
101.0,,6599,3,,7,18,,
101.0,,37785,98,,15,618,,
101.0,,13763,3,,10,54,,
101.0,,38314,5,,8,29,,
101.0,,25272,8,,9,53,,
101.0,,26331,11,,12,70,,
101.0,,25372,8,,19,156,,
101.0,,25247,4,,20,136,,
101.0,,26587,8,,14,128,,
101.0,,24389,1,,18,191,,
101.0,,13764,8,,15,74,,
101.0,,13818,1,,15,44,,
101.0,,42084,1,,1,1,,
101.0,,13765,27,,19,84,,
101.0,,24394,5,,17,401,,
101.0,,13829,21,,17,115,,
101.0,,24359,5,,15,109,,
101.0,,42089,1,,2,2,,
101.0,,24397,3,,19,117,,
101.0,,6600,39,,18,227,,
101.0,,8453,4,,19,270,,
101.0,,6601,29,,13,97,,
101.0,,24363,40,,22,257,,
101.0,,24365,32,,6,118,,
101.0,,8462,40,,7,162,,
101.0,,24369,78,,17,438,,
101.0,,9119,1,,19,237,,
101.0,,24371,23,,7,60,,
101.0,,38573,1,,6,16,,
101.0,,6599,2,,7,18,,
101.0,,37785,97,,15,618,,
101.0,,13763,2,,10,54,,
101.0,,38314,5,,8,29,,
101.0,,25272,7,,9,53,,
101.0,,26331,9,,12,70,,
101.0,,25372,7,,19,156,,
101.0,,25247,3,,20,136,,
101.0,,26587,5,,14,128,,
101.0,,24389,2,,18,191,,
101.0,,13764,10,,15,74,,
101.0,,13818,1,,15,44,,
101.0,,13765,3,,19,84,,
101.0,,24394,5,,17,401,,
101.0,,13829,5,,17,115,,
101.0,,24359,3,,15,109,,
101.0,,24397,2,,19,117,,
101.0,,6600,38,,18,227,,
101.0,,37831,4,,9,80,,
101.0,,8453,1,,19,270,,
101.0,,6601,15,,13,97,,
101.0,,24363,83,,22,257,,
101.0,,24365,11,,6,118,,
101.0,,8462,7,,7,162,,
101.0,,24367,1,,15,164,,
101.0,,24369,84,,17,438,,
101.0,,24371,17,,7,60,,
101.0,,42128,1,,2,3,,
101.0,,25331,2,,12,101,,
101.0,,24841,4,,20,141,,
101.0,,6599,3,,7,18,,
101.0,,37785,94,,15,618,,
101.0,,13763,4,,10,54,,
101.0,,38314,1,,8,29,,
101.0,,25272,6,,9,53,,
101.0,,26331,4,,12,70,,
101.0,,25372,8,,19,156,,
101.0,,25247,3,,20,136,,
101.0,,26587,7,,14,128,,
101.0,,13764,6,,15,74,,
101.0,,13765,4,,19,84,,
101.0,,13829,3,,17,115,,
101.0,,24359,2,,15,109,,
101.0,,42089,1,,2,2,,
101.0,,24397,3,,19,117,,
101.0,,6600,11,,18,227,,
101.0,,8453,2,,19,270,,
101.0,,6601,10,,13,97,,
101.0,,42149,1,,4,6,,
101.0,,24363,22,,22,257,,
101.0,,38365,1,,14,57,,
101.0,,24365,20,,6,118,,
101.0,,42153,1,,3,3,,
101.0,,8462,31,,7,162,,
101.0,,24367,1,,15,164,,
101.0,,24369,33,,17,438,,
101.0,,24371,5,,7,60,,
101.0,,38573,1,,6,16,,
101.0,,6599,3,,7,18,,
101.0,,37785,93,,15,618,,
101.0,,13763,6,,10,54,,
101.0,,38314,1,,8,29,,
101.0,,25272,5,,9,53,,
101.0,,26331,3,,12,70,,
101.0,,25372,7,,19,156,,
101.0,,25247,3,,20,136,,
101.0,,24417,1,,2,2,,
101.0,,26587,21,,14,128,,
101.0,,24389,2,,18,191,,
101.0,,13764,10,,15,74,,
101.0,,42171,1,,2,2,,
101.0,,13765,2,,19,84,,
101.0,,24394,2,,17,401,,
101.0,,13829,19,,17,115,,
101.0,,24359,2,,15,109,,
101.0,,24397,3,,19,117,,
101.0,,6600,13,,18,227,,
101.0,,8453,1,,19,270,,
101.0,,6601,7,,13,97,,
101.0,,42149,1,,4,6,,
101.0,,24363,31,,22,257,,
101.0,,24365,15,,6,118,,
101.0,,42153,1,,3,3,,
101.0,,8462,27,,7,162,,
101.0,,24369,17,,17,438,,
101.0,,24371,5,,7,60,,
101.0,,42128,2,,2,3,,
101.0,,42188,3,,2,5,,
101.0,,42189,1,,1,1,,
101.0,,25331,3,,12,101,,
101.0,,38365,2,,14,57,,
101.0,,6599,3,,7,18,,
101.0,,37785,86,,15,618,,
101.0,,13763,3,,10,54,,
101.0,,38314,1,,8,29,,
101.0,,24838,1,,14,143,,
101.0,,25272,6,,9,53,,
101.0,,26331,7,,12,70,,
101.0,,25372,7,,19,156,,
101.0,,25247,3,,20,136,,
101.0,,26587,7,,14,128,,
101.0,,24389,4,,18,191,,
101.0,,13764,8,,15,74,,
101.0,,13765,6,,19,84,,
101.0,,24394,1,,17,401,,
101.0,,13829,2,,17,115,,
101.0,,24397,3,,19,117,,
101.0,,6600,9,,18,227,,
101.0,,25170,1,,1,1,,
101.0,,8453,3,,19,270,,
101.0,,6601,8,,13,97,,
101.0,,42149,2,,4,6,,
101.0,,24363,23,,22,257,,
101.0,,24365,20,,6,118,,
101.0,,8462,29,,7,162,,
101.0,,24828,1,,13,180,,
101.0,,24367,1,,15,164,,
101.0,,24369,31,,17,438,,
101.0,,24371,5,,7,60,,
101.0,,24699,1,,16,137,,
101.0,,38573,1,,6,16,,
101.0,,6599,3,,7,18,,
101.0,,37785,92,,15,618,,
101.0,,13763,5,,10,54,,
101.0,,38314,1,,8,29,,
101.0,,25272,3,,9,53,,
101.0,,26331,6,,12,70,,
101.0,,25372,7,,19,156,,
101.0,,25247,3,,20,136,,
101.0,,24417,1,,2,2,,
101.0,,26587,23,,14,128,,
101.0,,24389,4,,18,191,,
101.0,,13764,6,,15,74,,
101.0,,42171,1,,2,2,,
101.0,,13765,4,,19,84,,
101.0,,13829,18,,17,115,,
101.0,,24359,3,,15,109,,
101.0,,24397,4,,19,117,,
101.0,,6600,9,,18,227,,
101.0,,6601,3,,13,97,,
101.0,,42149,2,,4,6,,
101.0,,24363,20,,22,257,,
101.0,,24365,20,,6,118,,
101.0,,42153,1,,3,3,,
101.0,,8462,25,,7,162,,
101.0,,24369,15,,17,438,,
101.0,,24371,4,,7,60,,
101.0,,42188,2,,2,5,,
101.0,,25331,1,,12,101,,
101.0,,38365,1,,14,57,,
101.0,,1145,1,,8,8,,
101.0,,372,2,,11,28,,
101.0,,270,1,,3,11,,
101.0,,7706,1,,9,10,,
101.0,,6317,1,,6,13,,
101.0,,428,1,,8,10,,
101.0,,1001,2,,12,63,,
101.0,,738,5,,10,27,,
101.0,,469,2,,4,8,,
101.0,,187,3,,10,67,,
101.0,,598,1,,8,24,,
101.0,,112,2,,4,7,,
101.0,,115,3,,5,13,,
101.0,,116,1,,1,1,,
101.0,,1077,3,,3,5,,
101.0,,6678,1,,9,19,,
101.0,,263,1,,17,98,,
101.0,,533,1,,9,15,,
101.0,,5081,1,,8,17,,
101.0,,2964,2,,15,59,,
101.0,,7921,2,,11,21,,
101.0,,4766,2,,8,19,,
101.0,,4180,1,,8,88,,
101.0,,4794,8,,14,67,,
101.0,,3716,2,,25,131,,
101.0,,1877,14,,14,113,,
101.0,,7015,2,,8,11,,
101.0,,1879,2,,19,71,,
101.0,,1880,1,,5,24,,
101.0,,12514,5,,12,66,,
101.0,,4725,1,,6,9,,
101.0,,225,1,,15,82,,
101.0,,544,1,,7,8,,
101.0,,145,6,,9,60,,
101.0,,6901,1,,14,41,,
101.0,,4805,2,,8,13,,
101.0,,4206,1,,11,44,,
101.0,,546,4,,14,58,,
101.0,,549,2,,7,15,,
101.0,,1894,6,,13,72,,
101.0,,591,4,,10,45,,
101.0,,1895,5,,14,43,,
101.0,,552,1,,10,16,,
101.0,,333,3,,13,50,,
101.0,,6019,3,,11,26,,
101.0,,553,4,,19,118,,
101.0,,3151,1,,6,6,,
101.0,,557,4,,10,34,,
101.0,,558,1,,12,54,,
101.0,,1903,3,,9,32,,
101.0,,561,1,,9,33,,
101.0,,563,17,,11,98,,
101.0,,566,1,,10,15,,
101.0,,570,1,,9,13,,
101.0,,2974,3,,14,40,,
101.0,,1920,1,,13,54,,
101.0,,574,7,,11,80,,
101.0,,6090,3,,15,75,,
101.0,,1923,2,,12,21,,
101.0,,578,5,,12,63,,
101.0,,1927,1,,13,37,,
101.0,,2688,2,,10,28,,
101.0,,7381,1,,23,120,,
101.0,,1080,5,,13,62,,
101.0,,8550,2,,8,27,,
101.0,,581,1,,7,8,,
101.0,,583,1,,15,31,,
101.0,,776,1,,11,16,,
101.0,,320,12,,13,95,,
101.0,,25461,1,,15,136,,
101.0,,37803,1,,10,113,,
101.0,,13764,1,,15,74,,
101.0,,13765,13,,19,84,,
101.0,,24935,1,,11,20,,
101.0,,24363,2,,22,257,,
101.0,,484,1,,1,1,,
101.0,,9119,4,,19,237,,
101.0,,24428,1,,17,262,,
101.0,,3079,8,,7,25,,
101.0,,25562,9,,16,185,,
101.0,,3269,7,,13,126,,
101.0,,26121,1,,8,54,,
101.0,,17645,2,,11,32,,
101.0,,3275,1,,14,197,,
101.0,,25079,1,,2,2,,
101.0,,3106,3,,3,7,,
101.0,,541,1,,11,34,,
101.0,,24349,7,,7,49,,
101.0,,9449,5,,20,174,,
101.0,,25344,1,,16,93,,
101.0,,3467,1,,21,47,,
101.0,,3115,2,,14,64,,
101.0,,5196,3,,3,7,,
101.0,,10392,1,,12,89,,
101.0,,25946,1,,11,41,,
101.0,,3238,4,,11,37,,
101.0,,868,2,,15,58,,
101.0,,3292,9,,15,68,,
101.0,,38992,4,,15,64,,
101.0,,610,5,,14,101,,
101.0,,26670,2,,10,52,,
101.0,,601,1,,15,78,,
101.0,,3377,2,,10,45,,
101.0,,6003,1,,4,14,,
101.0,,3215,3,,15,107,,
101.0,,25438,5,,14,73,,
101.0,,24352,1,,8,40,,
101.0,,8497,15,,16,124,,
101.0,,3245,4,,8,29,,
101.0,,3217,1,,9,53,,
101.0,,8159,2,,18,42,,
101.0,,5105,7,,3,15,,
101.0,,8500,2,,4,8,,
101.0,,25375,1,,8,14,,
101.0,,26336,3,,21,105,,
101.0,,3150,2,,11,19,,
101.0,,24356,3,,5,41,,
101.0,,26587,2,,14,128,,
101.0,,6540,3,,4,11,,
101.0,,37991,4,,13,79,,
101.0,,3152,1,,14,32,,
101.0,,3316,4,,12,34,,
101.0,,13818,1,,15,44,,
101.0,,2685,3,,2,4,,
101.0,,3157,13,,8,39,,
101.0,,25069,3,,9,63,,
101.0,,8428,1,,8,66,,
101.0,,3321,5,,5,12,,
101.0,,6185,2,,9,21,,
101.0,,25444,2,,10,67,,
101.0,,41651,6,,10,43,,
101.0,,3752,1,,9,11,,
101.0,,13829,1,,17,115,,
101.0,,4256,6,,4,12,,
101.0,,3327,4,,16,101,,
101.0,,26126,4,,7,30,,
101.0,,8657,1,,14,69,,
101.0,,3170,1,,14,41,,
101.0,,3328,1,,2,2,,
101.0,,3172,14,,8,68,,
101.0,,3392,3,,14,71,,
101.0,,4980,9,,12,112,,
101.0,,3393,6,,8,44,,
101.0,,3554,1,,19,102,,
101.0,,6926,3,,13,36,,
101.0,,3335,6,,15,97,,
101.0,,3337,1,,23,140,,
101.0,,6600,25,,18,227,,
101.0,,27220,2,,14,130,,
101.0,,3398,4,,9,36,,
101.0,,25450,4,,10,43,,
101.0,,6601,1,,13,97,,
101.0,,25074,2,,11,117,,
101.0,,3227,1,,10,71,,
101.0,,3342,7,,15,172,,
101.0,,1920,3,,13,54,,
101.0,,26409,2,,12,67,,
101.0,,4292,1,,10,20,,
101.0,,3344,1,,15,63,,
101.0,,3346,9,,17,153,,
101.0,,3256,4,,12,83,,
101.0,,3228,6,,9,51,,
101.0,,26707,1,,9,86,,
101.0,,27858,5,,15,69,,
101.0,,3347,3,,8,56,,
101.0,,3349,1,,5,18,,
101.0,,8456,1,,6,11,,
101.0,,579,1,,4,20,,
101.0,,3259,2,,7,33,,
101.0,,3191,2,,9,23,,
101.0,,6415,2,,21,70,,
101.0,,3354,1,,16,230,,
101.0,,25386,7,,17,113,,
101.0,,2942,1,,6,17,,
101.0,,38541,5,,13,76,,
101.0,,5028,1,,12,64,,
101.0,,3229,7,,17,94,,
101.0,,3359,3,,11,57,,
101.0,,25035,4,,17,322,,
101.0,,3542,1,,19,374,,
101.0,,3262,3,,18,89,,
101.0,,24370,1,,18,208,,
101.0,,3202,6,,6,24,,
101.0,,27231,3,,16,411,,
101.0,,25176,2,,12,84,,
101.0,,1121,1,,3,4,,
101.0,,1145,1,,8,8,,
101.0,,372,2,,11,28,,
101.0,,7706,1,,9,10,,
101.0,,6317,1,,6,13,,
101.0,,428,1,,8,10,,
101.0,,461,1,,1,1,,
101.0,,1001,2,,12,63,,
101.0,,738,2,,10,27,,
101.0,,469,2,,4,8,,
101.0,,187,3,,10,67,,
101.0,,598,1,,8,24,,
101.0,,112,2,,4,7,,
101.0,,115,2,,5,13,,
101.0,,6678,1,,9,19,,
101.0,,263,1,,17,98,,
101.0,,533,1,,9,15,,
101.0,,5081,1,,8,17,,
101.0,,2964,2,,15,59,,
101.0,,7921,2,,11,21,,
101.0,,4766,2,,8,19,,
101.0,,4794,8,,14,67,,
101.0,,2681,1,,4,4,,
101.0,,3716,2,,25,131,,
101.0,,1877,14,,14,113,,
101.0,,7015,1,,8,11,,
101.0,,1879,1,,19,71,,
101.0,,12514,5,,12,66,,
101.0,,4725,1,,6,9,,
101.0,,225,1,,15,82,,
101.0,,544,1,,7,8,,
101.0,,145,9,,9,60,,
101.0,,6901,1,,14,41,,
101.0,,4805,2,,8,13,,
101.0,,4206,1,,11,44,,
101.0,,546,4,,14,58,,
101.0,,549,2,,7,15,,
101.0,,1894,6,,13,72,,
101.0,,591,4,,10,45,,
101.0,,1895,4,,14,43,,
101.0,,552,1,,10,16,,
101.0,,333,3,,13,50,,
101.0,,6019,1,,11,26,,
101.0,,553,4,,19,118,,
101.0,,3151,1,,6,6,,
101.0,,557,3,,10,34,,
101.0,,558,1,,12,54,,
101.0,,1903,3,,9,32,,
101.0,,563,17,,11,98,,
101.0,,566,1,,10,15,,
101.0,,570,1,,9,13,,
101.0,,2974,3,,14,40,,
101.0,,1920,1,,13,54,,
101.0,,574,7,,11,80,,
101.0,,6090,3,,15,75,,
101.0,,1923,2,,12,21,,
101.0,,578,5,,12,63,,
101.0,,1927,2,,13,37,,
101.0,,2688,2,,10,28,,
101.0,,7381,1,,23,120,,
101.0,,1080,7,,13,62,,
101.0,,8550,2,,8,27,,
101.0,,581,1,,7,8,,
101.0,,583,1,,15,31,,
101.0,,776,1,,11,16,,
101.0,,320,12,,13,95,,
101.0,,1121,1,,3,4,,
